location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error
11,2026-05-03 00:00:00+03:00,medium,deep_night,0.0,18.360211576152636,18.360211576152636,18.360211576152636
11,2026-02-11 00:00:00+03:00,medium,deep_night,0.0,18.288652030718293,18.288652030718293,18.288652030718293
11,2026-05-09 00:00:00+03:00,medium,deep_night,0.0,18.15098865102568,18.15098865102568,18.15098865102568
11,2026-05-02 00:00:00+03:00,medium,deep_night,0.0,18.15098865102568,18.15098865102568,18.15098865102568
11,2026-03-03 00:00:00+03:00,medium,deep_night,2.0,20.14422868525079,18.14422868525079,18.14422868525079
11,2026-04-27 00:00:00+03:00,medium,deep_night,0.0,18.12154107681966,18.12154107681966,18.12154107681966
11,2026-04-20 00:00:00+03:00,medium,deep_night,0.0,18.12154107681966,18.12154107681966,18.12154107681966
11,2026-03-31 00:00:00+03:00,medium,deep_night,1.0,19.087183481508866,18.087183481508866,18.087183481508866
11,2026-04-24 00:00:00+03:00,medium,deep_night,0.0,17.860647219473385,17.860647219473385,17.860647219473385
11,2026-04-17 00:00:00+03:00,medium,deep_night,0.0,17.860647219473385,17.860647219473385,17.860647219473385
69,2026-02-22 05:00:00+03:00,mega,afternoon,18.0,35.811544383186146,17.811544383186146,17.811544383186146
7,2026-04-14 02:00:00+03:00,high,early_morning,6.0,23.63567901149544,17.63567901149544,17.63567901149544
99,2026-04-11 05:00:00+03:00,mega,afternoon,45.0,27.408076440898412,-17.591923559101588,17.591923559101588
11,2026-03-18 00:00:00+03:00,medium,deep_night,3.0,20.570106738799517,17.570106738799517,17.570106738799517
11,2026-04-23 00:00:00+03:00,medium,deep_night,0.0,17.564608222094908,17.564608222094908,17.564608222094908
11,2026-04-30 00:00:00+03:00,medium,deep_night,0.0,17.564608222094908,17.564608222094908,17.564608222094908
11,2026-04-16 00:00:00+03:00,medium,deep_night,0.0,17.564608222094908,17.564608222094908,17.564608222094908
11,2026-03-21 00:00:00+03:00,medium,deep_night,10.0,27.488198552563738,17.488198552563738,17.488198552563738
29,2026-02-06 04:00:00+03:00,high,lunch,6.0,23.240836495372584,17.240836495372584,17.240836495372584
69,2026-02-21 04:00:00+03:00,mega,lunch,22.0,39.00008867013452,17.000088670134517,17.000088670134517
8,2026-04-14 02:00:00+03:00,high,early_morning,1.0,17.813561733352522,16.813561733352522,16.813561733352522
69,2026-02-20 05:00:00+03:00,mega,afternoon,50.0,33.190517716862544,-16.809482283137456,16.809482283137456
8,2026-03-18 05:00:00+03:00,high,afternoon,11.0,27.748070295210216,16.748070295210216,16.748070295210216
69,2026-02-27 05:00:00+03:00,mega,afternoon,48.0,31.4260781565381,-16.5739218434619,16.5739218434619
11,2026-04-22 00:00:00+03:00,medium,deep_night,0.0,16.564643341745736,16.564643341745736,16.564643341745736
11,2026-04-29 00:00:00+03:00,medium,deep_night,0.0,16.564643341745736,16.564643341745736,16.564643341745736
443,2026-04-09 05:00:00+03:00,low,afternoon,22.0,5.4736939985702575,-16.52630600142974,16.52630600142974
11,2026-04-07 00:00:00+03:00,medium,deep_night,0.0,16.482886336112454,16.482886336112454,16.482886336112454
11,2026-04-15 00:00:00+03:00,medium,deep_night,0.0,16.41279696889783,16.41279696889783,16.41279696889783
29,2026-02-10 04:00:00+03:00,high,lunch,6.0,22.362962290094906,16.362962290094906,16.362962290094906
4,2026-02-06 05:00:00+03:00,high,afternoon,36.0,19.65289859344832,-16.34710140655168,16.34710140655168
29,2026-03-21 05:00:00+03:00,high,afternoon,9.0,25.14812000742129,16.14812000742129,16.14812000742129
11,2026-03-27 00:00:00+03:00,medium,deep_night,6.0,22.115603560670532,16.115603560670532,16.115603560670532
128,2026-01-27 04:00:00+03:00,high,lunch,25.0,8.937409881104413,-16.062590118895585,16.062590118895585
39,2026-03-22 05:00:00+03:00,high,afternoon,7.0,23.052976527502693,16.052976527502693,16.052976527502693
69,2026-02-19 05:00:00+03:00,mega,afternoon,51.0,35.00377694726937,-15.996223052730628,15.996223052730628
69,2026-02-23 07:00:00+03:00,mega,late_evening,37.0,21.005337145458636,-15.994662854541364,15.994662854541364
115,2026-03-08 02:00:00+03:00,medium,early_morning,30.0,14.016537744588987,-15.983462255411013,15.983462255411013
11,2026-02-10 00:00:00+03:00,medium,deep_night,2.0,17.896585069548387,15.896585069548387,15.896585069548387
29,2026-03-07 05:00:00+03:00,high,afternoon,11.0,26.703009386223446,15.703009386223446,15.703009386223446
69,2026-02-19 06:00:00+03:00,mega,dinner,34.0,18.372262676699222,-15.627737323300778,15.627737323300778
7,2026-03-31 00:00:00+03:00,high,deep_night,24.0,8.38017451193468,-15.61982548806532,15.61982548806532
11,2026-05-11 00:00:00+03:00,medium,deep_night,0.0,15.498263770059747,15.498263770059747,15.498263770059747
11,2026-05-04 00:00:00+03:00,medium,deep_night,0.0,15.498263770059747,15.498263770059747,15.498263770059747
11,2026-04-28 00:00:00+03:00,medium,deep_night,0.0,15.491562045880162,15.491562045880162,15.491562045880162
11,2026-04-21 00:00:00+03:00,medium,deep_night,0.0,15.491562045880162,15.491562045880162,15.491562045880162
69,2026-02-25 05:00:00+03:00,mega,afternoon,20.0,35.48451787319519,15.484517873195188,15.484517873195188
11,2026-03-30 00:00:00+03:00,medium,deep_night,7.0,22.365493202655166,15.365493202655166,15.365493202655166
11,2026-05-01 00:00:00+03:00,medium,deep_night,0.0,15.220309486127011,15.220309486127011,15.220309486127011
11,2026-05-15 00:00:00+03:00,medium,deep_night,0.0,15.220309486127011,15.220309486127011,15.220309486127011
11,2026-05-08 00:00:00+03:00,medium,deep_night,0.0,15.220309486127011,15.220309486127011,15.220309486127011
7,2026-02-25 00:00:00+03:00,high,deep_night,23.0,7.791755506681294,-15.208244493318706,15.208244493318706
54,2026-02-15 07:00:00+03:00,medium,late_evening,19.0,3.8610749730988383,-15.138925026901163,15.138925026901163
69,2026-03-04 04:00:00+03:00,mega,lunch,39.0,23.877503177794612,-15.122496822205388,15.122496822205388
11,2026-05-14 00:00:00+03:00,medium,deep_night,0.0,14.97788246501631,14.97788246501631,14.97788246501631
11,2026-05-07 00:00:00+03:00,medium,deep_night,0.0,14.97788246501631,14.97788246501631,14.97788246501631
11,2026-03-28 00:00:00+03:00,medium,deep_night,12.0,26.906636120036772,14.906636120036772,14.906636120036772
11,2026-02-26 00:00:00+03:00,medium,deep_night,5.0,19.877408970515102,14.877408970515102,14.877408970515102
69,2026-02-13 04:00:00+03:00,mega,lunch,40.0,25.19862805494937,-14.80137194505063,14.80137194505063
6,2026-04-14 02:00:00+03:00,high,early_morning,1.0,15.79083866678842,14.79083866678842,14.79083866678842
99,2026-02-13 04:00:00+03:00,mega,lunch,38.0,23.243180902684045,-14.756819097315955,14.756819097315955
69,2026-02-19 02:00:00+03:00,mega,early_morning,6.0,20.67020381849874,14.670203818498742,14.670203818498742
39,2026-03-19 05:00:00+03:00,high,afternoon,7.0,21.606965756343275,14.606965756343275,14.606965756343275
8,2026-03-19 05:00:00+03:00,high,afternoon,14.0,28.57008441341959,14.57008441341959,14.57008441341959
12,2026-03-14 05:00:00+03:00,medium,afternoon,2.0,16.469132519033433,14.469132519033433,14.469132519033433
39,2026-03-17 05:00:00+03:00,high,afternoon,5.0,19.38988477710074,14.38988477710074,14.38988477710074
26,2026-02-24 05:00:00+03:00,medium,afternoon,26.0,11.792640698715141,-14.207359301284859,14.207359301284859
29,2026-03-28 02:00:00+03:00,high,early_morning,19.0,33.11042224489456,14.110422244894558,14.110422244894558
8,2026-03-14 05:00:00+03:00,high,afternoon,14.0,28.085760502692843,14.085760502692843,14.085760502692843
11,2026-02-25 00:00:00+03:00,medium,deep_night,5.0,19.044184143171044,14.044184143171044,14.044184143171044
69,2026-02-14 05:00:00+03:00,mega,afternoon,58.0,44.022151366365776,-13.977848633634224,13.977848633634224
479,2026-03-10 02:00:00+03:00,medium,early_morning,18.0,4.042925926440566,-13.957074073559433,13.957074073559433
29,2026-02-16 04:00:00+03:00,high,lunch,10.0,23.930242322579634,13.930242322579634,13.930242322579634
29,2026-03-20 04:00:00+03:00,high,lunch,9.0,22.872973040763945,13.872973040763945,13.872973040763945
69,2026-04-01 02:00:00+03:00,mega,early_morning,8.0,21.8403084861719,13.8403084861719,13.8403084861719
11,2026-03-22 00:00:00+03:00,medium,deep_night,12.0,25.805937299244714,13.805937299244714,13.805937299244714
11,2026-05-13 00:00:00+03:00,medium,deep_night,0.0,13.79293509192008,13.79293509192008,13.79293509192008
11,2026-05-06 00:00:00+03:00,medium,deep_night,0.0,13.79293509192008,13.79293509192008,13.79293509192008
39,2026-03-06 05:00:00+03:00,high,afternoon,8.0,21.732400553616472,13.732400553616472,13.732400553616472
6,2026-03-20 05:00:00+03:00,high,afternoon,10.0,23.63057924809058,13.63057924809058,13.63057924809058
39,2026-02-15 05:00:00+03:00,high,afternoon,8.0,21.617395899478538,13.617395899478538,13.617395899478538
99,2026-03-30 07:00:00+03:00,mega,late_evening,4.0,17.57345259224989,13.57345259224989,13.57345259224989
7,2026-03-29 02:00:00+03:00,high,early_morning,37.0,23.492483368887292,-13.507516631112708,13.507516631112708
99,2026-03-17 02:00:00+03:00,mega,early_morning,9.0,22.493218682006535,13.493218682006535,13.493218682006535
29,2026-03-14 05:00:00+03:00,high,afternoon,15.0,28.419610988473124,13.419610988473124,13.419610988473124
7,2026-03-18 02:00:00+03:00,high,early_morning,15.0,28.39165577899169,13.39165577899169,13.39165577899169
69,2026-03-13 05:00:00+03:00,mega,afternoon,48.0,34.62523754853287,-13.374762451467127,13.374762451467127
29,2026-03-15 05:00:00+03:00,high,afternoon,12.0,25.317264756519325,13.317264756519325,13.317264756519325
8,2026-03-08 05:00:00+03:00,high,afternoon,15.0,28.31142496471299,13.311424964712991,13.311424964712991
29,2026-02-15 02:00:00+03:00,high,early_morning,11.0,24.2981857538884,13.2981857538884,13.2981857538884
6,2026-03-26 05:00:00+03:00,high,afternoon,11.0,24.292307110000333,13.292307110000333,13.292307110000333
54,2026-04-11 05:00:00+03:00,medium,afternoon,18.0,4.74573080810037,-13.254269191899631,13.254269191899631
29,2026-04-12 05:00:00+03:00,high,afternoon,15.0,28.251737889548718,13.251737889548718,13.251737889548718
39,2026-03-13 05:00:00+03:00,high,afternoon,8.0,21.21473131503753,13.214731315037529,13.214731315037529
35,2026-04-05 05:00:00+03:00,high,afternoon,34.0,20.79127487412826,-13.20872512587174,13.20872512587174
29,2026-04-12 02:00:00+03:00,high,early_morning,15.0,28.199110467361308,13.199110467361308,13.199110467361308
128,2026-04-02 05:00:00+03:00,high,afternoon,28.0,14.81802750884126,-13.18197249115874,13.18197249115874
69,2026-02-21 02:00:00+03:00,mega,early_morning,16.0,29.17083924104993,13.17083924104993,13.17083924104993
11,2026-02-23 02:00:00+03:00,medium,early_morning,2.0,15.150492388012426,13.150492388012426,13.150492388012426
12,2026-04-12 05:00:00+03:00,medium,afternoon,2.0,15.042554260114516,13.042554260114516,13.042554260114516
11,2026-01-28 00:00:00+03:00,medium,deep_night,1.0,14.009324847405146,13.009324847405146,13.009324847405146
10,2026-02-03 04:00:00+03:00,medium,lunch,23.0,9.999975766772348,-13.000024233227652,13.000024233227652
29,2026-03-13 05:00:00+03:00,high,afternoon,15.0,27.99235324704813,12.992353247048129,12.992353247048129
30,2026-03-20 05:00:00+03:00,high,afternoon,6.0,18.948744237697987,12.948744237697987,12.948744237697987
11,2026-05-05 00:00:00+03:00,medium,deep_night,0.0,12.884829607993947,12.884829607993947,12.884829607993947
11,2026-05-12 00:00:00+03:00,medium,deep_night,0.0,12.884829607993947,12.884829607993947,12.884829607993947
29,2026-02-20 04:00:00+03:00,high,lunch,11.0,23.830513275772216,12.830513275772216,12.830513275772216
7,2026-03-11 02:00:00+03:00,high,early_morning,15.0,27.818592809180476,12.818592809180476,12.818592809180476
29,2026-01-25 06:00:00+03:00,high,dinner,24.0,11.24064888545626,-12.75935111454374,12.75935111454374
39,2026-04-01 04:00:00+03:00,high,lunch,5.0,17.752838949761074,12.752838949761074,12.752838949761074
16,2026-02-28 05:00:00+03:00,medium,afternoon,15.0,2.2614221198018143,-12.738577880198186,12.738577880198186
29,2026-04-05 05:00:00+03:00,high,afternoon,13.0,25.73854992946789,12.73854992946789,12.73854992946789
29,2026-04-22 05:00:00+03:00,high,afternoon,0.0,12.718176866224226,12.718176866224226,12.718176866224226
29,2026-04-21 05:00:00+03:00,high,afternoon,0.0,12.674371218172276,12.674371218172276,12.674371218172276
69,2026-04-02 02:00:00+03:00,mega,early_morning,9.0,21.66786393168499,12.667863931684991,12.667863931684991
39,2026-03-21 04:00:00+03:00,high,lunch,9.0,21.64256473095468,12.642564730954678,12.642564730954678
6,2026-02-06 02:00:00+03:00,high,early_morning,31.0,18.36273304458794,-12.63726695541206,12.63726695541206
29,2026-03-23 04:00:00+03:00,high,lunch,11.0,23.62636110587796,12.626361105877962,12.626361105877962
29,2026-04-23 05:00:00+03:00,high,afternoon,0.0,12.625024279821996,12.625024279821996,12.625024279821996
8,2026-02-01 05:00:00+03:00,high,afternoon,15.0,27.59839063143273,12.598390631432729,12.598390631432729
115,2026-04-18 02:00:00+03:00,medium,early_morning,0.0,12.573474863531354,12.573474863531354,12.573474863531354
6,2026-02-25 05:00:00+03:00,high,afternoon,9.0,21.529247606715668,12.529247606715668,12.529247606715668
11,2026-02-08 00:00:00+03:00,medium,deep_night,12.0,24.527158556003933,12.527158556003933,12.527158556003933
7,2026-02-25 02:00:00+03:00,high,early_morning,18.0,30.519170920957322,12.519170920957322,12.519170920957322
7,2026-04-06 05:00:00+03:00,high,afternoon,34.0,21.50185606806989,-12.498143931930109,12.498143931930109
16,2026-04-10 05:00:00+03:00,medium,afternoon,16.0,3.5427934033151938,-12.457206596684806,12.457206596684806
39,2026-02-28 05:00:00+03:00,high,afternoon,11.0,23.400292346483155,12.400292346483155,12.400292346483155
39,2026-03-05 04:00:00+03:00,high,lunch,5.0,17.38906325263207,12.38906325263207,12.38906325263207
39,2026-04-02 04:00:00+03:00,high,lunch,5.0,17.34170629558904,12.341706295589042,12.341706295589042
16,2026-02-13 04:00:00+03:00,medium,lunch,15.0,2.659325074894148,-12.340674925105851,12.340674925105851
29,2026-04-14 05:00:00+03:00,high,afternoon,0.0,12.332125549621308,12.332125549621308,12.332125549621308
54,2026-02-28 05:00:00+03:00,medium,afternoon,15.0,2.7244566708394675,-12.275543329160532,12.275543329160532
69,2026-03-09 03:00:00+03:00,mega,morning,23.0,10.73358101454139,-12.26641898545861,12.26641898545861
30,2026-03-08 02:00:00+03:00,high,early_morning,28.0,15.738526277310417,-12.261473722689583,12.261473722689583
29,2026-02-11 04:00:00+03:00,high,lunch,11.0,23.260545435250364,12.260545435250364,12.260545435250364
54,2026-04-12 05:00:00+03:00,medium,afternoon,17.0,4.7442446879155185,-12.255755312084482,12.255755312084482
11,2026-03-25 00:00:00+03:00,medium,deep_night,8.0,20.24159187008976,12.24159187008976,12.24159187008976
29,2026-03-31 05:00:00+03:00,high,afternoon,13.0,25.219959125593107,12.219959125593107,12.219959125593107
115,2026-04-02 05:00:00+03:00,medium,afternoon,3.0,15.183886234709329,12.183886234709329,12.183886234709329
29,2026-04-20 05:00:00+03:00,high,afternoon,0.0,12.166967959753903,12.166967959753903,12.166967959753903
29,2026-03-16 05:00:00+03:00,high,afternoon,17.0,29.162867003277025,12.162867003277025,12.162867003277025
126,2026-03-20 05:00:00+03:00,high,afternoon,9.0,21.099470793548498,12.099470793548498,12.099470793548498
69,2026-02-11 05:00:00+03:00,mega,afternoon,20.0,32.085832321558414,12.085832321558414,12.085832321558414
29,2026-04-03 04:00:00+03:00,high,lunch,10.0,22.040315224563642,12.040315224563642,12.040315224563642
2,2026-04-14 02:00:00+03:00,high,early_morning,4.0,16.035592916298906,12.035592916298906,12.035592916298906
39,2026-04-06 04:00:00+03:00,high,lunch,5.0,17.009062905171938,12.009062905171938,12.009062905171938
29,2026-03-05 04:00:00+03:00,high,lunch,11.0,22.995880463762067,11.995880463762067,11.995880463762067
69,2026-02-10 02:00:00+03:00,mega,early_morning,8.0,19.98874205041382,11.98874205041382,11.98874205041382
11,2026-03-12 00:00:00+03:00,medium,deep_night,10.0,21.988673847543648,11.988673847543648,11.988673847543648
69,2026-03-21 05:00:00+03:00,mega,afternoon,51.0,39.015870543501755,-11.984129456498245,11.984129456498245
29,2026-03-21 04:00:00+03:00,high,lunch,13.0,24.96197428801439,11.961974288014389,11.961974288014389
29,2026-03-30 04:00:00+03:00,high,lunch,11.0,22.955234828122578,11.955234828122578,11.955234828122578
8,2026-02-12 04:00:00+03:00,high,lunch,31.0,19.050066895755887,-11.949933104244113,11.949933104244113
33,2026-03-08 02:00:00+03:00,high,early_morning,28.0,16.055763289612266,-11.944236710387734,11.944236710387734
29,2026-04-04 05:00:00+03:00,high,afternoon,13.0,24.93775706801653,11.93775706801653,11.93775706801653
10,2026-02-05 05:00:00+03:00,medium,afternoon,24.0,12.078313495215133,-11.921686504784867,11.921686504784867
69,2026-02-01 05:00:00+03:00,mega,afternoon,28.0,39.92136941599381,11.921369415993809,11.921369415993809
126,2026-03-27 05:00:00+03:00,high,afternoon,12.0,23.886075399700015,11.886075399700015,11.886075399700015
69,2026-03-20 07:00:00+03:00,mega,late_evening,12.0,23.81857470582879,11.81857470582879,11.81857470582879
30,2026-02-21 05:00:00+03:00,high,afternoon,12.0,23.812648716384043,11.812648716384043,11.812648716384043
69,2026-03-28 07:00:00+03:00,mega,late_evening,13.0,24.79988093550831,11.799880935508309,11.799880935508309
10,2026-03-06 05:00:00+03:00,medium,afternoon,24.0,12.229015267366252,-11.770984732633748,11.770984732633748
11,2026-04-14 00:00:00+03:00,medium,deep_night,5.0,16.76790312491623,11.76790312491623,11.76790312491623
35,2026-03-08 02:00:00+03:00,high,early_morning,25.0,13.264979304414059,-11.735020695585941,11.735020695585941
29,2026-03-01 02:00:00+03:00,high,early_morning,17.0,28.714392194688823,11.714392194688823,11.714392194688823
29,2026-03-01 05:00:00+03:00,high,afternoon,15.0,26.667696940167165,11.667696940167165,11.667696940167165
54,2026-03-08 05:00:00+03:00,medium,afternoon,15.0,3.3373582615638218,-11.662641738436179,11.662641738436179
39,2026-02-03 05:00:00+03:00,high,afternoon,9.0,20.645563530174208,11.645563530174208,11.645563530174208
69,2026-03-15 05:00:00+03:00,mega,afternoon,30.0,41.6076110203683,11.607611020368303,11.607611020368303
11,2026-03-23 00:00:00+03:00,medium,deep_night,10.0,21.604628175816487,11.604628175816487,11.604628175816487
54,2026-02-14 07:00:00+03:00,medium,late_evening,17.0,5.425468745817032,-11.574531254182968,11.574531254182968
7,2026-03-31 02:00:00+03:00,high,early_morning,14.0,25.572670965135217,11.572670965135217,11.572670965135217
39,2026-04-12 04:00:00+03:00,high,lunch,6.0,17.540702637805836,11.540702637805836,11.540702637805836
69,2026-02-09 05:00:00+03:00,mega,afternoon,24.0,35.50728148105257,11.507281481052573,11.507281481052573
69,2026-02-07 05:00:00+03:00,mega,afternoon,28.0,39.50718095923931,11.507180959239307,11.507180959239307
69,2026-03-15 04:00:00+03:00,mega,lunch,26.0,37.49704280582436,11.497042805824357,11.497042805824357
443,2026-04-07 04:00:00+03:00,low,lunch,1.0,12.479562924507889,11.479562924507889,11.479562924507889
479,2026-03-26 02:00:00+03:00,medium,early_morning,16.0,4.524723729912633,-11.475276270087367,11.475276270087367
4,2026-02-11 05:00:00+03:00,high,afternoon,31.0,19.560508771605683,-11.439491228394317,11.439491228394317
8,2026-01-26 05:00:00+03:00,high,afternoon,34.0,22.562068155535858,-11.437931844464142,11.437931844464142
6,2026-03-31 05:00:00+03:00,high,afternoon,13.0,24.43475002714135,11.434750027141352,11.434750027141352
69,2026-02-24 02:00:00+03:00,mega,early_morning,9.0,20.433799582897144,11.433799582897144,11.433799582897144
39,2026-03-10 05:00:00+03:00,high,afternoon,11.0,22.412643022523923,11.412643022523923,11.412643022523923
115,2026-04-14 05:00:00+03:00,medium,afternoon,0.0,11.340067527925452,11.340067527925452,11.340067527925452
99,2026-03-11 05:00:00+03:00,mega,afternoon,16.0,27.339244339436128,11.339244339436128,11.339244339436128
7,2026-02-05 02:00:00+03:00,high,early_morning,14.0,25.328442582462092,11.328442582462092,11.328442582462092
99,2026-04-01 04:00:00+03:00,mega,lunch,9.0,20.32601319957438,11.32601319957438,11.32601319957438
39,2026-03-30 04:00:00+03:00,high,lunch,6.0,17.29506319957698,11.29506319957698,11.29506319957698
33,2026-02-28 05:00:00+03:00,high,afternoon,26.0,14.718919220891706,-11.281080779108294,11.281080779108294
29,2026-02-04 04:00:00+03:00,high,lunch,12.0,23.253111302041965,11.253111302041965,11.253111302041965
29,2026-01-31 04:00:00+03:00,high,lunch,31.0,19.75016401617431,-11.24983598382569,11.24983598382569
99,2026-04-03 04:00:00+03:00,mega,lunch,10.0,21.246966084227314,11.246966084227314,11.246966084227314
39,2026-02-04 04:00:00+03:00,high,lunch,5.0,16.231138709082973,11.231138709082973,11.231138709082973
69,2026-03-07 05:00:00+03:00,mega,afternoon,50.0,38.7785569249388,-11.221443075061202,11.221443075061202
29,2026-04-14 04:00:00+03:00,high,lunch,0.0,11.215584060379426,11.215584060379426,11.215584060379426
479,2026-03-20 02:00:00+03:00,medium,early_morning,16.0,4.7871538266796065,-11.212846173320393,11.212846173320393
39,2026-03-14 04:00:00+03:00,high,lunch,9.0,20.208087499558136,11.208087499558136,11.208087499558136
39,2026-02-21 05:00:00+03:00,high,afternoon,11.0,22.20315092640829,11.203150926408291,11.203150926408291
18,2026-02-08 05:00:00+03:00,medium,afternoon,2.0,13.195943886501853,11.195943886501853,11.195943886501853
39,2026-04-06 05:00:00+03:00,high,afternoon,8.0,19.168409239002283,11.168409239002283,11.168409239002283
29,2026-03-04 05:00:00+03:00,high,afternoon,16.0,27.167289112750492,11.167289112750492,11.167289112750492
479,2026-03-13 02:00:00+03:00,medium,early_morning,17.0,5.83598467276539,-11.16401532723461,11.16401532723461
8,2026-02-18 04:00:00+03:00,high,lunch,8.0,19.149390195623297,11.149390195623297,11.149390195623297
69,2026-02-28 04:00:00+03:00,mega,lunch,27.0,38.14345923981062,11.143459239810618,11.143459239810618
29,2026-04-06 04:00:00+03:00,high,lunch,10.0,21.117804550733357,11.117804550733357,11.117804550733357
11,2026-03-13 00:00:00+03:00,medium,deep_night,11.0,22.115603560670532,11.115603560670532,11.115603560670532
128,2026-02-20 05:00:00+03:00,high,afternoon,27.0,15.884550448462717,-11.115449551537283,11.115449551537283
11,2026-04-13 00:00:00+03:00,medium,deep_night,8.0,19.11138116557454,11.111381165574539,11.111381165574539
128,2026-02-12 07:00:00+03:00,high,late_evening,21.0,9.890822331746808,-11.109177668253192,11.109177668253192
29,2026-04-21 04:00:00+03:00,high,lunch,0.0,11.099145898906059,11.099145898906059,11.099145898906059
39,2026-03-29 04:00:00+03:00,high,lunch,9.0,20.099072102828742,11.099072102828742,11.099072102828742
29,2026-04-23 04:00:00+03:00,high,lunch,0.0,11.079294576183552,11.079294576183552,11.079294576183552
29,2026-04-22 04:00:00+03:00,high,lunch,0.0,11.079294576183552,11.079294576183552,11.079294576183552
12,2026-02-21 04:00:00+03:00,medium,lunch,3.0,14.075445928774046,11.075445928774046,11.075445928774046
35,2026-01-31 05:00:00+03:00,high,afternoon,11.0,22.069910098031652,11.069910098031652,11.069910098031652
11,2026-03-16 02:00:00+03:00,medium,early_morning,6.0,17.062719194808366,11.062719194808366,11.062719194808366
99,2026-02-03 02:00:00+03:00,mega,early_morning,11.0,22.040621602193415,11.040621602193415,11.040621602193415
8,2026-04-04 05:00:00+03:00,high,afternoon,12.0,23.04048472847625,11.040484728476251,11.040484728476251
7,2026-02-22 02:00:00+03:00,high,early_morning,12.0,23.02423078490631,11.024230784906312,11.024230784906312
8,2026-03-23 05:00:00+03:00,high,afternoon,16.0,26.99575261457657,10.99575261457657,10.99575261457657
5,2026-01-27 02:00:00+03:00,medium,early_morning,17.0,6.032253042360212,-10.967746957639788,10.967746957639788
128,2026-02-01 05:00:00+03:00,high,afternoon,26.0,15.057427820245772,-10.942572179754228,10.942572179754228
39,2026-02-14 05:00:00+03:00,high,afternoon,13.0,23.93925745371277,10.93925745371277,10.93925745371277
8,2026-02-07 05:00:00+03:00,high,afternoon,16.0,26.92977284341458,10.929772843414579,10.929772843414579
11,2026-02-22 00:00:00+03:00,medium,deep_night,14.0,24.91867207101254,10.91867207101254,10.91867207101254
16,2026-04-06 05:00:00+03:00,medium,afternoon,14.0,3.0841679187221205,-10.91583208127788,10.91583208127788
69,2026-02-09 03:00:00+03:00,mega,morning,21.0,10.088851044856725,-10.911148955143275,10.911148955143275
