date,time_segment,segment_rank,location_id,orders_count,open_hours,segment_datetime,weekday,month,is_weekend,lag_1d_same_seg,lag_2d_same_seg,lag_7d_same_seg,rolling_mean_7d_same_seg,rolling_std_7d_same_seg,rolling_max_7d_same_seg,lag_1seg,lag_2seg,surge_ratio_same_day,surge_ratio_d1,trend_7d_same_seg,segment_sin,segment_cos,daily_orders,segment_share,segment,location_mean_orders,location_std_orders,location_seg_mean_orders,location_seg_std_orders,location_seg_mean_share,z_lag_1d,z_rolling_max_7d,deviation_from_seg_mean,spike_threshold,is_spike,prediction_base,prediction_correction,prediction,error,abs_error,peak_threshold
2026-03-03,lunch,4,69,65.0,4.0,2026-03-04 04:00:00+03:00,2,3,0,53.0,33.0,48.0,48.0,11.518101695447317,64.0,0.0,0.0,0.0,1.0816326530612246,5.0,1.2246467991473532e-16,-1.0,175.0,0.37142857142857144,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,1.0408416509306717,1.2568653898030753,3.0796703296703285,65.0,1,47.712309164147825,0.16822027281309732,47.88052943696092,-17.11947056303908,17.11947056303908,35.0
2026-03-07,lunch,4,69,46.0,4.0,2026-03-08 04:00:00+03:00,6,3,1,73.0,68.0,43.0,55.714285714285715,14.267845968170136,73.0,0.0,0.0,0.0,1.287153652392947,30.0,1.2246467991473532e-16,-1.0,165.0,0.2787878787878788,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,1.4336120852441328,1.4336120852441328,23.07967032967033,65.0,0,62.144619118905595,0.50257858097102,62.647197699876614,16.647197699876614,16.647197699876614,35.0
2026-02-13,lunch,4,69,78.0,4.0,2026-02-14 04:00:00+03:00,5,2,1,62.0,39.0,56.0,45.57142857142857,11.65986196112032,62.0,0.0,0.0,0.0,1.3312883435582823,6.0,1.2246467991473532e-16,-1.0,224.0,0.3482142857142857,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,1.2175883463717292,1.2175883463717292,12.079670329670328,65.0,1,60.19547523124222,1.3424474244343467,61.53792265567657,-16.462077344323433,16.462077344323433,35.0
2026-02-23,lunch,4,2,35.0,4.0,2026-02-24 04:00:00+03:00,1,2,0,11.0,15.0,34.0,23.285714285714285,8.440266301373166,34.0,0.0,0.0,0.0,0.45294117647058824,-23.0,1.2246467991473532e-16,-1.0,84.0,0.4166666666666667,high,7.919532324621733,6.1652836583747,19.313186813186814,5.6393678951648205,0.3040886563507092,0.5415201514741682,1.6737895591019745,-8.313186813186814,26.0,1,19.315111739762322,0.0,19.315111739762322,-15.684888260237678,15.684888260237678,22.0
2026-02-22,dinner,6,69,48.0,3.0,2026-02-23 06:00:00+03:00,0,2,0,23.0,23.0,46.0,37.142857142857146,11.126972805283723,53.0,0.0,0.0,0.0,0.6029962546816479,-23.0,-1.0,-1.8369701987210297e-16,163.0,0.294478527607362,mega,25.709899175068745,15.187584008448223,30.986263736263737,7.0934205573178035,0.20237672346557325,0.7190586618569097,1.656961264278966,-7.986263736263737,40.0,1,32.37854903353836,0.0,32.37854903353836,-15.621450966461637,15.621450966461637,35.0
2026-02-20,lunch,4,69,47.0,4.0,2026-02-21 04:00:00+03:00,5,2,1,73.0,71.0,78.0,65.14285714285714,10.18869588365087,78.0,0.0,0.0,0.0,1.103671706263499,-5.0,1.2246467991473532e-16,-1.0,143.0,0.32867132867132864,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,1.4336120852441328,1.5318046938224978,23.07967032967033,65.0,0,62.61703335172989,-0.26835768719781306,62.348675664532074,15.348675664532074,15.348675664532074,35.0
2026-03-07,morning,3,14,22.0,2.0,2026-03-08 03:00:00+03:00,6,3,1,6.0,5.0,4.0,5.571428571428571,2.0701966780270737,10.0,0.0,0.0,0.0,0.9130434782608696,2.0,0.7071067811865476,-0.7071067811865475,70.0,0.3142857142857143,high,8.976897689768977,6.080682518563457,7.008264462809917,3.3095271843587963,0.15382636556093163,0.7492260061919505,1.2487100103199176,-1.008264462809917,11.0,1,6.909871829409179,0.0,6.909871829409179,-15.09012817059082,15.09012817059082,22.0
2026-04-08,lunch,4,16,18.0,4.0,2026-04-09 04:00:00+03:00,3,4,0,6.0,18.0,13.0,14.142857142857142,4.670066788550645,18.0,0.0,0.0,0.0,0.39622641509433965,-7.0,1.2246467991473532e-16,-1.0,50.0,0.36,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,2.2044534412955468,6.613360323886639,4.278236914600551,3.0,1,3.039877945854974,0.0,3.039877945854974,-14.960122054145026,14.960122054145026,8.0
2026-04-06,lunch,4,16,18.0,4.0,2026-04-07 04:00:00+03:00,1,4,0,17.0,18.0,8.0,12.714285714285714,4.820590756130952,18.0,0.0,0.0,0.0,1.2395833333333335,9.0,1.2246467991473532e-16,-1.0,53.0,0.33962264150943394,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.245951417004049,6.613360323886639,15.278236914600551,3.0,1,3.1567672240946356,0.0,3.1567672240946356,-14.843232775905363,14.843232775905363,8.0
2026-02-27,lunch,4,16,18.0,4.0,2026-02-28 04:00:00+03:00,5,2,1,10.0,7.0,11.0,11.0,4.966554808583779,20.0,0.0,0.0,0.0,0.8333333333333334,-1.0,1.2246467991473532e-16,-1.0,35.0,0.5142857142857142,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,3.674089068825911,7.348178137651822,8.278236914600551,3.0,1,3.1712090771432586,0.0,3.1712090771432586,-14.828790922856742,14.828790922856742,8.0
2026-03-05,dinner,6,99,36.0,3.0,2026-03-06 06:00:00+03:00,4,3,0,18.0,21.0,18.0,19.142857142857142,3.933978962347216,26.0,0.0,0.0,0.0,0.8936170212765958,0.0,-1.0,-1.8369701987210297e-16,132.0,0.2727272727272727,mega,17.65933202357564,12.423628976413019,22.516483516483518,5.788489837386233,0.18234464687440177,0.7654205607476635,1.105607476635514,-4.516483516483518,30.0,1,21.43765517168114,0.0,21.43765517168114,-14.56234482831886,14.56234482831886,35.0
2026-02-18,afternoon,5,69,46.0,3.0,2026-02-19 05:00:00+03:00,3,2,0,37.0,33.0,25.0,34.714285714285715,5.250850271282565,41.0,0.0,0.0,0.0,1.036,12.0,-0.7071067811865475,-0.7071067811865477,191.0,0.24083769633507854,mega,25.709899175068745,15.187584008448223,27.587912087912088,6.784804528364688,0.17970958977163476,1.2942533153949645,1.4341725927349607,9.412087912087912,36.0,1,31.513494419619526,0.0,31.513494419619526,-14.486505580380474,14.486505580380474,35.0
2026-02-11,dinner,6,16,17.0,3.0,2026-02-12 06:00:00+03:00,3,2,0,11.0,15.0,2.0,6.428571428571429,5.094347941825424,15.0,0.0,0.0,0.0,1.4807692307692306,9.0,-1.0,-1.8369701987210297e-16,55.0,0.3090909090909091,medium,0.9839449541284404,1.150939531486101,1.5164835164835164,1.35948975489591,0.24700166286704747,4.37117903930131,5.960698689956332,9.483516483516484,4.0,1,2.600659656561527,0.0,2.600659656561527,-14.399340343438473,14.399340343438473,8.0
2026-04-09,lunch,4,16,18.0,4.0,2026-04-10 04:00:00+03:00,4,4,0,18.0,6.0,10.0,14.857142857142858,4.845223470201389,18.0,0.0,0.0,0.0,1.135135135135135,8.0,1.2246467991473532e-16,-1.0,53.0,0.33962264150943394,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.613360323886639,6.613360323886639,16.27823691460055,3.0,1,3.6920107706460703,0.0,3.6920107706460703,-14.307989229353929,14.307989229353929,8.0
2026-04-06,afternoon,5,16,16.0,3.0,2026-04-07 05:00:00+03:00,1,4,0,7.0,10.0,4.0,7.428571428571429,2.2990681342044392,10.0,0.0,0.0,0.0,0.8305084745762712,3.0,-0.7071067811865475,-0.7071067811865477,53.0,0.3018867924528302,medium,0.9839449541284404,1.150939531486101,1.1928374655647382,1.135199470644021,0.20261772968384537,3.192211055276382,4.560301507537688,5.807162534435262,3.0,1,1.7575169243424615,0.0,1.7575169243424615,-14.242483075657539,14.242483075657539,8.0
2026-02-02,lunch,4,10,34.0,4.0,2026-02-03 04:00:00+03:00,1,2,0,22.0,10.0,18.0,17.571428571428573,5.0615262143989295,22.0,0.0,0.0,0.0,1.1846153846153846,4.0,1.2246467991473532e-16,-1.0,67.0,0.5074626865671642,high,6.580926180651078,5.576694893105304,15.826446280991735,5.457537267559647,0.3959618663932895,1.3074656188605107,1.3074656188605107,6.1735537190082646,23.0,1,19.80263936158841,0.0,19.80263936158841,-14.197360638411588,14.197360638411588,22.0
2026-04-10,lunch,4,99,56.0,4.0,2026-04-11 04:00:00+03:00,5,4,1,43.0,37.0,34.0,37.57142857142857,3.505098327538525,43.0,0.0,0.0,0.0,1.114814814814815,9.0,1.2246467991473532e-16,-1.0,161.0,0.34782608695652173,mega,17.65933202357564,12.423628976413019,40.497252747252745,7.979484240247015,0.3282854062396855,1.0362131744455478,1.0362131744455478,2.5027472527472554,50.0,1,42.70262444868977,-0.772630141717184,41.92999430697258,-14.070005693027419,14.070005693027419,35.0
2026-04-03,lunch,4,16,17.0,4.0,2026-04-04 04:00:00+03:00,5,4,1,10.0,13.0,13.0,9.428571428571429,2.9358214555806366,13.0,0.0,0.0,0.0,0.958904109589041,-3.0,1.2246467991473532e-16,-1.0,43.0,0.3953488372093023,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,3.674089068825911,4.776315789473684,8.278236914600551,3.0,1,2.946024798715375,0.0,2.946024798715375,-14.053975201284626,14.053975201284626,8.0
2026-02-16,lunch,4,69,60.0,4.0,2026-02-17 04:00:00+03:00,1,2,0,57.0,68.0,33.0,53.42857142857143,17.309507434327745,78.0,0.0,0.0,0.0,1.047244094488189,24.0,1.2246467991473532e-16,-1.0,166.0,0.3614457831325301,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,1.1193957377933639,1.5318046938224978,7.0796703296703285,65.0,0,45.685922817921345,0.33952720534790426,46.02545002326925,-13.97454997673075,13.97454997673075,35.0
2026-03-07,lunch,4,21,35.0,4.0,2026-03-08 04:00:00+03:00,6,3,1,25.0,10.0,18.0,14.714285714285714,5.407226205560064,25.0,0.0,0.0,0.0,1.590909090909091,7.0,1.2246467991473532e-16,-1.0,84.0,0.4166666666666667,mega,10.276351970669111,6.879601240859492,19.412087912087912,5.840908928943945,0.31422961130898425,1.224764468371467,1.224764468371467,5.587912087912088,27.0,1,21.422145403051825,-0.27645913135176414,21.14568627170006,-13.854313728299939,13.854313728299939,35.0
2026-04-05,afternoon,5,69,43.0,3.0,2026-04-06 05:00:00+03:00,0,4,0,40.0,20.0,33.0,26.142857142857142,8.395009855633889,40.0,0.0,0.0,0.0,1.4736842105263157,7.0,-0.7071067811865475,-0.7071067811865477,145.0,0.296551724137931,mega,25.709899175068745,15.187584008448223,27.587912087912088,6.784804528364688,0.17970958977163476,1.3991927733999616,1.3991927733999616,12.412087912087912,36.0,1,29.160648990822928,0.0,29.160648990822928,-13.839351009177072,13.839351009177072,35.0
2026-04-04,lunch,4,16,18.0,4.0,2026-04-05 04:00:00+03:00,6,4,1,17.0,10.0,10.0,10.0,3.958114029012637,17.0,0.0,0.0,0.0,1.5454545454545454,7.0,1.2246467991473532e-16,-1.0,56.0,0.32142857142857145,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.245951417004049,6.245951417004049,15.278236914600551,3.0,1,4.286052167349251,0.0,4.286052167349251,-13.71394783265075,13.71394783265075,8.0
2026-02-09,dinner,6,16,15.0,3.0,2026-02-10 06:00:00+03:00,1,2,0,7.0,6.0,1.0,2.857142857142857,2.6726124191242433,7.0,0.0,0.0,0.0,1.8148148148148149,6.0,-1.0,-1.8369701987210297e-16,42.0,0.35714285714285715,medium,0.9839449541284404,1.150939531486101,1.5164835164835164,1.35948975489591,0.24700166286704747,2.7816593886462884,2.7816593886462884,5.483516483516484,4.0,1,1.3004000071018573,0.0,1.3004000071018573,-13.699599992898143,13.699599992898143,8.0
2026-03-07,morning,3,434,23.0,2.0,2026-03-08 03:00:00+03:00,6,3,1,18.0,11.0,11.0,8.714285714285714,5.089672082242813,18.0,0.0,0.0,0.0,1.8529411764705883,7.0,0.7071067811865476,-0.7071067811865475,78.0,0.2948717948717949,high,7.621359223300971,6.761882045397149,5.980392156862745,3.4379656547349704,0.11778847166353328,2.5786516853932584,2.5786516853932584,12.019607843137255,9.0,1,9.304618177985159,0.0,9.304618177985159,-13.695381822014841,13.695381822014841,22.0
2026-03-03,lunch,4,443,20.0,4.0,2026-03-04 04:00:00+03:00,2,3,0,20.0,0.0,0.0,2.857142857142857,7.559289460184544,20.0,0.0,0.0,0.0,5.185185185185185,20.0,1.2246467991473532e-16,-1.0,29.0,0.6896551724137931,medium,0.9166666666666666,3.618872277262598,3.051282051282051,6.704078562018944,0.1776750957892397,4.936708860759494,4.936708860759494,16.94871794871795,11.200000000000003,1,6.314752660358976,0.0,6.314752660358976,-13.685247339641023,13.685247339641023,8.0
2026-04-05,lunch,4,16,17.0,4.0,2026-04-06 04:00:00+03:00,0,4,0,18.0,17.0,6.0,11.142857142857142,4.980915960897531,18.0,0.0,0.0,0.0,1.4823529411764707,12.0,1.2246467991473532e-16,-1.0,45.0,0.37777777777777777,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.613360323886639,6.613360323886639,16.27823691460055,3.0,1,3.336931557386261,0.0,3.336931557386261,-13.663068442613739,13.663068442613739,8.0
2026-04-11,lunch,4,16,17.0,4.0,2026-04-12 04:00:00+03:00,6,4,1,26.0,18.0,18.0,17.285714285714285,5.851332774513437,26.0,0.0,0.0,0.0,1.421875,8.0,1.2246467991473532e-16,-1.0,54.0,0.3148148148148148,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,9.552631578947368,9.552631578947368,24.27823691460055,3.0,1,3.347382462005093,0.0,3.347382462005093,-13.652617537994907,13.652617537994907,8.0
2026-04-08,lunch,4,123,43.0,4.0,2026-04-09 04:00:00+03:00,3,4,0,28.0,26.0,30.0,24.714285714285715,3.8172540616821506,30.0,0.0,0.0,0.0,1.0888888888888888,-2.0,1.2246467991473532e-16,-1.0,72.0,0.5972222222222222,high,9.529330889092575,10.038386270221814,26.01923076923077,8.949331720839782,0.4426367956090107,1.0362989323843417,1.1103202846975089,1.98076923076923,36.0,1,29.380313258779143,0.0,29.380313258779143,-13.619686741220857,13.619686741220857,22.0
2026-02-12,lunch,4,99,54.0,4.0,2026-02-13 04:00:00+03:00,4,2,0,45.0,37.0,40.0,38.0,5.033222956847066,45.0,0.0,0.0,0.0,1.1538461538461537,5.0,1.2246467991473532e-16,-1.0,131.0,0.4122137404580153,mega,17.65933202357564,12.423628976413019,40.497252747252745,7.979484240247015,0.3282854062396855,1.0844091360476664,1.0844091360476664,4.502747252747255,50.0,1,41.17501290053255,-0.7445631018403208,40.43044979869223,-13.56955020130777,13.56955020130777,35.0
2026-02-18,lunch,4,126,41.0,4.0,2026-02-19 04:00:00+03:00,3,2,0,25.0,29.0,27.0,24.571428571428573,6.241184258807052,31.0,0.0,0.0,0.0,0.9776536312849161,-2.0,1.2246467991473532e-16,-1.0,91.0,0.45054945054945056,high,8.943396226415095,8.296270027256874,23.39669421487603,7.377896665537009,0.36997738876250647,1.024728997289973,1.2706639566395665,1.6033057851239683,33.0,1,27.503614780695774,0.0,27.503614780695774,-13.496385219304226,13.496385219304226,22.0
2026-02-13,dinner,6,54,19.0,3.0,2026-02-14 06:00:00+03:00,5,2,1,8.0,5.0,12.0,9.857142857142858,4.7759317216145085,16.0,0.0,0.0,0.0,0.7368421052631579,-4.0,-1.0,-1.8369701987210297e-16,50.0,0.38,medium,2.1353135313531353,2.313692209602312,3.2115384615384617,2.4250253689062604,0.3076139596782138,1.8995433789954337,3.7990867579908674,4.788461538461538,6.0,1,5.542272170575048,0.0,5.542272170575048,-13.457727829424952,13.457727829424952,8.0
2026-02-19,dinner,6,69,53.0,3.0,2026-02-20 06:00:00+03:00,4,2,0,36.0,39.0,35.0,38.42857142857143,4.035556254807246,46.0,0.0,0.0,0.0,0.9130434782608695,1.0,-1.0,-1.8369701987210297e-16,193.0,0.27461139896373055,mega,25.709899175068745,15.187584008448223,30.986263736263737,7.0934205573178035,0.20237672346557325,1.1254831229064675,1.4381173237138194,5.013736263736263,40.0,1,39.58248532250381,0.0,39.58248532250381,-13.417514677496193,13.417514677496193,35.0
2026-04-04,lunch,4,35,46.0,4.0,2026-04-05 04:00:00+03:00,6,4,1,31.0,32.0,30.0,31.285714285714285,4.715728494951241,38.0,0.0,0.0,0.0,0.9601769911504425,1.0,1.2246467991473532e-16,-1.0,116.0,0.39655172413793105,mega,12.99404216315307,8.966106707239911,27.76098901098901,6.366710522390032,0.3561335102986236,1.0778488871907537,1.3212341197822142,3.239010989010989,37.0,1,32.841011080656656,-0.14074390118385277,32.7002671794728,-13.299732820527197,13.299732820527197,35.0
2026-01-26,lunch,4,128,35.0,4.0,2026-01-27 04:00:00+03:00,1,1,0,28.0,27.0,19.0,22.857142857142858,5.727959829601115,30.0,0.0,0.0,0.0,1.1736526946107784,9.0,1.2246467991473532e-16,-1.0,73.0,0.4794520547945205,mega,11.91429880843263,7.322747993958596,22.86263736263736,5.724417727106647,0.31992864956999584,1.1733824545245224,1.2571954869905595,5.137362637362639,30.0,1,21.680666272231832,0.03683475930132241,21.717501031533153,-13.282498968466847,13.282498968466847,35.0
2026-03-03,dinner,6,69,49.0,3.0,2026-03-04 06:00:00+03:00,2,3,0,34.0,40.0,26.0,34.0,5.887840577551887,42.0,0.0,0.0,0.0,0.9714285714285714,8.0,-1.0,-1.8369701987210297e-16,175.0,0.28,mega,25.709899175068745,15.187584008448223,30.986263736263737,7.0934205573178035,0.20237672346557325,1.062956282744997,1.3130636433908787,3.013736263736263,40.0,1,35.83446815451118,0.0,35.83446815451118,-13.165531845488822,13.165531845488822,35.0
2026-03-05,lunch,4,4,42.0,4.0,2026-03-06 04:00:00+03:00,4,3,0,28.0,32.0,22.0,24.428571428571427,4.50396650583843,32.0,0.0,0.0,0.0,1.101123595505618,6.0,1.2246467991473532e-16,-1.0,93.0,0.45161290322580644,mega,12.723424723424724,8.703156453277504,27.208791208791208,6.88395184651641,0.37716923282176296,0.9925983638488508,1.1343981301129724,0.791208791208792,36.0,1,28.897697181373722,-0.020927181670887626,28.876769999702834,-13.123230000297166,13.123230000297166,35.0
