date,time_segment,segment_rank,location_id,orders_count,open_hours,segment_datetime,weekday,month,is_weekend,lag_1d_same_seg,lag_2d_same_seg,lag_7d_same_seg,rolling_mean_7d_same_seg,rolling_std_7d_same_seg,rolling_max_7d_same_seg,lag_1seg,lag_2seg,surge_ratio_same_day,surge_ratio_d1,trend_7d_same_seg,segment_sin,segment_cos,daily_orders,segment_share,segment,location_mean_orders,location_std_orders,location_seg_mean_orders,location_seg_std_orders,location_seg_mean_share,z_lag_1d,z_rolling_max_7d,deviation_from_seg_mean,spike_threshold,is_spike,daily_prediction,share_prediction_raw,share_prediction,prediction_hier,spike_prob,prediction_quantile,spike_blend_signal,prediction_blended,prediction_direct,prediction_lunch_hourly,prediction,error,abs_error,peak_threshold
2026-02-12,lunch,4,16,23.0,4.0,2026-02-13 04:00:00+03:00,4,2,0,15.0,13.0,3.0,8.857142857142858,4.3369947901195145,15.0,0.0,0.0,0.0,1.5217391304347825,12.0,1.2246467991473532e-16,-1.0,57.0,0.40350877192982454,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,5.511133603238866,5.511133603238866,13.278236914600551,3.0,1,20.076150633428057,0.3142545323001328,0.27706844142793596,5.562467765876381,0.591969312801472,9.176964072443292,0.0,5.562467765876381,,4.230121568512487,5.562467765876381,-17.43753223412362,17.43753223412362,15.0
2026-03-02,lunch,4,443,20.0,4.0,2026-03-03 04:00:00+03:00,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,32.0,0.625,medium,0.9166666666666666,3.618872277262598,3.051282051282051,6.704078562018944,0.1776750957892397,0.0,0.0,-3.051282051282051,11.200000000000003,1,3.2474723392434566,0.1224366015644174,0.8222215598356126,2.6701417722957608,0.05240069160399215,5.580883803649828,0.0,2.6701417722957608,,1.4147966129175231,2.6701417722957608,-17.32985822770424,17.32985822770424,15.0
2026-02-02,lunch,4,10,34.0,4.0,2026-02-03 04:00:00+03:00,1,2,0,22.0,10.0,18.0,17.571428571428573,5.0615262143989295,22.0,0.0,0.0,0.0,1.1846153846153846,4.0,1.2246467991473532e-16,-1.0,67.0,0.5074626865671642,medium,6.580926180651078,5.576694893105304,15.826446280991735,5.457537267559647,0.3959618663932895,1.3074656188605107,1.3074656188605107,6.1735537190082646,23.0,1,43.552246272234804,0.4005775792593715,0.3945304385820605,17.182686823018706,0.17814712839273186,23.92916480798911,0.0,17.182686823018706,,21.348054291990124,17.182686823018706,-16.817313176981294,16.817313176981294,15.0
2026-03-03,lunch,4,69,65.0,4.0,2026-03-04 04:00:00+03:00,2,3,0,53.0,33.0,48.0,48.0,11.518101695447317,64.0,0.0,0.0,0.0,1.0816326530612246,5.0,1.2246467991473532e-16,-1.0,175.0,0.37142857142857144,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,1.0408416509306717,1.2568653898030753,3.0796703296703285,65.0,1,148.0994774830009,0.32271270527317353,0.326721572540812,48.38729417571864,0.04094833828639737,58.474313458487686,0.0,48.38729417571864,49.9999452575284,48.95275704278321,48.52865989248478,-16.471340107515218,16.471340107515218,49.0
2026-02-22,lunch,4,16,20.0,4.0,2026-02-23 04:00:00+03:00,0,2,0,15.0,11.0,8.0,9.857142857142858,2.9680841985233166,15.0,0.0,0.0,0.0,1.381578947368421,7.0,1.2246467991473532e-16,-1.0,46.0,0.43478260869565216,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,5.511133603238866,5.511133603238866,13.278236914600551,3.0,1,11.934067654789256,0.3494876065825098,0.30090122765849553,3.5909756082856297,0.3511223854804019,9.133390848791505,0.0,3.5909756082856297,,4.444593928373114,3.5909756082856297,-16.40902439171437,16.40902439171437,15.0
2026-03-18,afternoon,5,35,33.0,3.0,2026-03-19 05:00:00+03:00,3,3,0,20.0,23.0,13.0,20.0,5.0990195135927925,26.0,0.0,0.0,0.0,0.9523809523809523,7.0,-0.7071067811865475,-0.7071067811865477,94.0,0.35106382978723405,high,12.99404216315307,8.966106707239911,14.947802197802197,4.638445237331112,0.19153985786058245,1.2540913006029286,1.6303186907838072,5.052197802197803,21.69999999999999,1,84.2309633114963,0.19967725755709664,0.19734733632528392,16.62275624563651,0.26744797302452894,22.334685632089183,0.0,16.62275624563651,18.080666257191616,28.764293430420047,16.62275624563651,-16.37724375436349,16.37724375436349,31.0
2026-02-19,dinner,6,69,53.0,3.0,2026-02-20 06:00:00+03:00,4,2,0,36.0,39.0,35.0,38.42857142857143,4.035556254807246,46.0,0.0,0.0,0.0,0.9130434782608695,1.0,-1.0,-1.8369701987210297e-16,193.0,0.27461139896373055,mega,25.709899175068745,15.187584008448223,30.986263736263737,7.0934205573178035,0.20237672346557325,1.1254831229064675,1.4381173237138194,5.013736263736263,40.0,1,179.01139240699476,0.21549765503024304,0.20718949546869958,37.08928007595464,0.4130705488219893,41.08143282549109,0.0,37.08928007595464,34.66748006593335,50.79096593803282,37.08928007595464,-15.91071992404536,15.91071992404536,49.0
2026-03-07,morning,3,35,33.0,2.0,2026-03-08 03:00:00+03:00,6,3,1,14.0,14.0,23.0,14.571428571428571,4.0766466144427795,23.0,0.0,0.0,0.0,0.8990825688073395,-9.0,0.7071067811865476,-0.7071067811865475,120.0,0.275,high,12.99404216315307,8.966106707239911,12.201101928374655,4.779768470093867,0.15533852671894582,1.060517529215359,1.7422787979966612,1.798898071625345,18.0,1,97.83107819664438,0.17804312357833268,0.17627254515728333,17.244933149203714,0.5121729731528686,23.305411948408548,0.0,17.244933149203714,21.821630817323296,34.731346662082686,17.244933149203714,-15.755066850796286,15.755066850796286,31.0
2026-04-08,lunch,4,123,43.0,4.0,2026-04-09 04:00:00+03:00,3,4,0,28.0,26.0,30.0,24.714285714285715,3.8172540616821506,30.0,0.0,0.0,0.0,1.0888888888888888,-2.0,1.2246467991473532e-16,-1.0,72.0,0.5972222222222222,medium,9.529330889092575,10.038386270221814,26.01923076923077,8.949331720839782,0.4426367956090107,1.0362989323843417,1.1103202846975089,1.98076923076923,36.0,1,61.284873838331876,0.4381022164563237,0.45203582323498864,27.702958397362767,0.2031519023301345,35.45982004957937,0.0,27.702958397362767,,32.6522030741996,27.702958397362767,-15.297041602637233,15.297041602637233,15.0
2026-02-18,lunch,4,126,41.0,4.0,2026-02-19 04:00:00+03:00,3,2,0,25.0,29.0,27.0,24.571428571428573,6.241184258807052,31.0,0.0,0.0,0.0,0.9776536312849161,-2.0,1.2246467991473532e-16,-1.0,91.0,0.45054945054945056,medium,8.943396226415095,8.296270027256874,23.39669421487603,7.377896665537009,0.36997738876250647,1.024728997289973,1.2706639566395665,1.6033057851239683,33.0,1,68.03599534226174,0.38697382364959454,0.3815175287709789,25.95692481045353,0.18495443113974436,34.10461823157563,0.0,25.95692481045353,,30.74550950757088,25.95692481045353,-15.043075189546471,15.043075189546471,15.0
2026-02-12,lunch,4,69,62.0,4.0,2026-02-13 04:00:00+03:00,4,2,0,39.0,37.0,46.0,43.285714285714285,9.214377998799565,56.0,0.0,0.0,0.0,0.8806451612903226,-7.0,1.2246467991473532e-16,-1.0,175.0,0.35428571428571426,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,0.7659023469112489,1.0997572160776907,-10.920329670329672,65.0,0,140.99644479673418,0.3190147789415844,0.32445965993529263,45.74765853083363,0.07821233749103648,53.445551726891914,0.0,45.74765853083363,46.730798071760745,50.98596542005868,47.05723525313989,-14.942764746860107,14.942764746860107,49.0
2026-01-24,lunch,4,8,31.0,4.0,2026-01-25 04:00:00+03:00,6,1,1,53.0,42.0,51.0,41.57142857142857,9.089502055616034,53.0,0.0,0.0,0.0,1.2449664429530203,2.0,1.2246467991473532e-16,-1.0,90.0,0.34444444444444444,high,14.99803536345776,11.147682695162223,34.80494505494506,8.197821234921355,0.33131290749065806,1.4802424614440266,1.4802424614440266,18.19505494505494,44.0,0,95.85678545770071,0.3582872905388574,0.3465187782545177,33.21617618420787,0.2944799257328682,53.97371068267116,1.0,47.74645033313217,29.89424517854223,39.928475609674436,45.94192635686992,14.94192635686992,14.94192635686992,31.0
2026-02-22,afternoon,5,29,32.0,3.0,2026-02-23 05:00:00+03:00,0,2,0,15.0,18.0,23.0,18.571428571428573,3.1547394428670152,23.0,0.0,0.0,0.0,0.7664233576642335,-8.0,-0.7071067811865475,-0.7071067811865477,101.0,0.31683168316831684,high,16.77201257861635,11.447047939359384,18.62912087912088,5.288620591889938,0.15962883189953359,0.7641707487753674,1.1717284814555633,-3.6291208791208796,25.69999999999999,1,100.43010872152543,0.16803026428068907,0.1699811737361128,17.07122775893031,0.16761031844919969,24.41339198308219,0.0,17.07122775893031,19.311108907389947,43.1099425038918,17.07122775893031,-14.92877224106969,14.92877224106969,31.0
2026-02-27,lunch,4,16,18.0,4.0,2026-02-28 04:00:00+03:00,5,2,1,10.0,7.0,11.0,11.0,4.966554808583779,20.0,0.0,0.0,0.0,0.8333333333333334,-1.0,1.2246467991473532e-16,-1.0,35.0,0.5142857142857142,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,3.674089068825911,7.348178137651822,8.278236914600551,3.0,1,11.668851258741638,0.3442567079330485,0.27252680612059715,3.1800747646411684,0.6807773649443407,8.435006610034346,0.0,3.1800747646411684,,3.984053755192798,3.1800747646411684,-14.81992523535883,14.81992523535883,15.0
2026-02-14,dinner,6,54,22.0,3.0,2026-02-15 06:00:00+03:00,6,2,1,19.0,8.0,16.0,10.857142857142858,5.899959644736878,19.0,0.0,0.0,0.0,1.6024096385542168,3.0,-1.0,-1.8369701987210297e-16,46.0,0.4782608695652174,medium,2.1353135313531353,2.313692209602312,3.2115384615384617,2.4250253689062604,0.3076139596782138,4.511415525114155,4.511415525114155,15.788461538461538,6.0,1,25.86561422747831,0.29349994593994133,0.28198547009062436,7.293727387118213,0.7597889031828943,14.194695002750992,0.0,7.293727387118213,,4.161050487374935,7.293727387118213,-14.706272612881786,14.706272612881786,15.0
2026-03-07,morning,3,434,23.0,2.0,2026-03-08 03:00:00+03:00,6,3,1,18.0,11.0,11.0,8.714285714285714,5.089672082242813,18.0,0.0,0.0,0.0,1.8529411764705883,7.0,0.7071067811865476,-0.7071067811865475,78.0,0.2948717948717949,medium,7.621359223300971,6.761882045397149,5.980392156862745,3.4379656547349704,0.11778847166353328,2.5786516853932584,2.5786516853932584,12.019607843137255,9.0,1,51.35890295579792,0.15671879785727003,0.16194301683476886,8.317215685986044,0.5060727907192032,15.417962568928374,0.0,8.317215685986044,,25.16357360898109,8.317215685986044,-14.682784314013956,14.682784314013956,15.0
2026-04-04,lunch,4,16,18.0,4.0,2026-04-05 04:00:00+03:00,6,4,1,17.0,10.0,10.0,10.0,3.958114029012637,17.0,0.0,0.0,0.0,1.5454545454545454,7.0,1.2246467991473532e-16,-1.0,56.0,0.32142857142857145,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.245951417004049,6.245951417004049,15.278236914600551,3.0,1,13.05495696086587,0.32222313220735566,0.25721644353022044,3.357949599914014,0.595226673415515,9.623235507444548,0.0,3.357949599914014,,4.572614826545454,3.357949599914014,-14.642050400085985,14.642050400085985,15.0
2026-02-15,lunch,4,123,38.0,4.0,2026-02-16 04:00:00+03:00,0,2,0,20.0,20.0,29.0,26.571428571428573,5.56348640264188,34.0,0.0,0.0,0.0,0.7253886010362693,-9.0,1.2246467991473532e-16,-1.0,73.0,0.5205479452054794,medium,9.529330889092575,10.038386270221814,26.01923076923077,8.949331720839782,0.4426367956090107,0.7402135231316725,1.2583629893238433,-6.01923076923077,36.0,1,50.42481567192467,0.43863981941518804,0.4658935096523027,23.49259434696342,0.25306814358014196,34.41680244263788,0.0,23.49259434696342,,33.62693484711608,23.49259434696342,-14.507405653036582,14.507405653036582,15.0
2026-04-08,lunch,4,16,18.0,4.0,2026-04-09 04:00:00+03:00,3,4,0,6.0,18.0,13.0,14.142857142857142,4.670066788550645,18.0,0.0,0.0,0.0,0.39622641509433965,-7.0,1.2246467991473532e-16,-1.0,50.0,0.36,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,2.2044534412955468,6.613360323886639,4.278236914600551,3.0,1,12.615867546874577,0.37307770644643745,0.2789897442956281,3.5196976609700514,0.6662171046070365,9.019648365866313,0.0,3.5196976609700514,,4.185750742231842,3.5196976609700514,-14.480302339029949,14.480302339029949,15.0
2026-01-30,lunch,4,69,65.0,4.0,2026-01-31 04:00:00+03:00,5,1,1,40.0,31.0,60.0,45.57142857142857,12.55464247276868,64.0,0.0,0.0,0.0,0.8588957055214724,-20.0,1.2246467991473532e-16,-1.0,174.0,0.3735632183908046,mega,25.709899175068745,15.187584008448223,49.92032967032967,11.401837554339034,0.32250586815508425,0.7855408686269221,1.2568653898030753,-9.920329670329672,65.0,1,150.01957576174257,0.3410066174109452,0.3238704418259733,48.58690628450064,0.07830380659998881,62.679039368808716,0.0,48.58690628450064,41.3228738171938,57.41249908575238,50.79330448481358,-14.206695515186418,14.206695515186418,49.0
2026-02-21,afternoon,5,54,22.0,3.0,2026-02-22 05:00:00+03:00,6,2,1,18.0,14.0,6.0,10.0,5.567764362830013,18.0,0.0,0.0,0.0,1.6363636363636365,12.0,-0.7071067811865475,-0.7071067811865477,32.0,0.6875,medium,2.1353135313531353,2.313692209602312,3.2527472527472527,2.4487851897705966,0.29712413849118896,4.232558139534884,4.232558139534884,14.747252747252748,6.0,1,27.17701003101256,0.30979271332676783,0.29173805130825803,7.928567946832586,0.6315881686410445,13.275150193909084,0.0,7.928567946832586,,5.866421821820935,7.928567946832586,-14.071432053167413,14.071432053167413,15.0
2026-04-09,lunch,4,16,18.0,4.0,2026-04-10 04:00:00+03:00,4,4,0,18.0,6.0,10.0,14.857142857142858,4.845223470201389,18.0,0.0,0.0,0.0,1.135135135135135,8.0,1.2246467991473532e-16,-1.0,53.0,0.33962264150943394,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.613360323886639,6.613360323886639,16.27823691460055,3.0,1,16.70479531797182,0.3381015670022328,0.243537612890394,4.068245975561487,0.5716897274574022,11.470654478341798,0.0,4.068245975561487,,6.726265111278815,4.068245975561487,-13.931754024438513,13.931754024438513,15.0
2026-04-03,lunch,4,16,17.0,4.0,2026-04-04 04:00:00+03:00,5,4,1,10.0,13.0,13.0,9.428571428571429,2.9358214555806366,13.0,0.0,0.0,0.0,0.958904109589041,-3.0,1.2246467991473532e-16,-1.0,43.0,0.3953488372093023,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,3.674089068825911,4.776315789473684,8.278236914600551,3.0,1,12.133919368059582,0.3499166258739714,0.2625076554710877,3.1852467249845424,0.7613177153203745,8.56395083226715,0.0,3.1852467249845424,,3.683013846568429,3.1852467249845424,-13.814753275015457,13.814753275015457,15.0
2026-04-11,lunch,4,16,17.0,4.0,2026-04-12 04:00:00+03:00,6,4,1,26.0,18.0,18.0,17.285714285714285,5.851332774513437,26.0,0.0,0.0,0.0,1.421875,8.0,1.2246467991473532e-16,-1.0,54.0,0.3148148148148148,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,9.552631578947368,9.552631578947368,24.27823691460055,3.0,1,13.574268558381037,0.32182090181598355,0.23556075859300502,3.197564998957414,0.6148236399969157,15.088563914410184,0.0,3.197564998957414,,7.1382427598299,3.197564998957414,-13.802435001042586,13.802435001042586,15.0
2026-04-06,lunch,4,16,18.0,4.0,2026-04-07 04:00:00+03:00,1,4,0,17.0,18.0,8.0,12.714285714285714,4.820590756130952,18.0,0.0,0.0,0.0,1.2395833333333335,9.0,1.2246467991473532e-16,-1.0,53.0,0.33962264150943394,medium,0.9839449541284404,1.150939531486101,1.721763085399449,1.284091001690495,0.30067772753723165,6.245951417004049,6.613360323886639,15.278236914600551,3.0,1,14.944342230671177,0.3676445560451902,0.2821993941753395,4.217284323844348,0.4595198878990868,9.858508802764106,0.0,4.217284323844348,,6.0076696215516385,4.217284323844348,-13.782715676155652,13.782715676155652,15.0
2026-02-18,lunch,4,29,31.0,4.0,2026-02-19 04:00:00+03:00,3,2,0,42.0,37.0,46.0,38.857142857142854,5.9281411203561705,46.0,0.0,0.0,0.0,1.0537634408602152,-4.0,1.2246467991473532e-16,-1.0,101.0,0.3069306930693069,high,16.77201257861635,11.447047939359384,39.06611570247934,7.990742783350609,0.33541085213730065,1.0482673267326734,1.148102310231023,2.933884297520663,49.0,0,120.64829396348594,0.3397280913983527,0.3411505460929084,41.159231370820976,0.15850600261504272,46.4563339134487,1.0,44.86720315066038,41.32765091299784,46.21632543185885,44.75553398465479,13.75553398465479,13.75553398465479,31.0
2026-02-11,lunch,4,8,56.0,4.0,2026-02-12 04:00:00+03:00,3,2,0,40.0,41.0,35.0,36.857142857142854,3.338091841585192,41.0,0.0,0.0,0.0,1.0566037735849056,5.0,1.2246467991473532e-16,-1.0,127.0,0.4409448818897638,high,14.99803536345776,11.147682695162223,34.80494505494506,8.197821234921355,0.33131290749065806,1.1171641218445483,1.145093224890662,5.195054945054942,44.0,1,113.5249793764252,0.34103083366328324,0.3402668569362641,38.6287879161704,0.17766952429963337,44.392394075880674,1.0,42.663312227967594,37.87376443308302,42.875460450664924,42.36628353610914,-13.633716463890863,13.633716463890863,31.0
2026-02-11,dinner,6,16,17.0,3.0,2026-02-12 06:00:00+03:00,3,2,0,11.0,15.0,2.0,6.428571428571429,5.094347941825424,15.0,0.0,0.0,0.0,1.4807692307692306,9.0,-1.0,-1.8369701987210297e-16,55.0,0.3090909090909091,medium,0.9839449541284404,1.150939531486101,1.5164835164835164,1.35948975489591,0.24700166286704747,4.37117903930131,5.960698689956332,9.483516483516484,4.0,1,17.047658298155124,0.22792614713585624,0.19958141364662388,3.402395742510398,0.3977366371768712,7.961308168108831,0.0,3.402395742510398,,3.845322566474531,3.402395742510398,-13.597604257489602,13.597604257489602,15.0
2026-03-07,morning,3,14,22.0,2.0,2026-03-08 03:00:00+03:00,6,3,1,6.0,5.0,4.0,5.571428571428571,2.0701966780270737,10.0,0.0,0.0,0.0,0.9130434782608696,2.0,0.7071067811865476,-0.7071067811865475,70.0,0.3142857142857143,medium,8.976897689768977,6.080682518563457,7.008264462809917,3.3095271843587963,0.15382636556093163,0.7492260061919505,1.2487100103199176,-1.008264462809917,11.0,1,51.440696038107,0.16417954998197748,0.1634930058713177,8.410194019382898,0.16442953846556807,10.977082583904927,0.0,8.410194019382898,,22.74866197189459,8.410194019382898,-13.589805980617102,13.589805980617102,15.0
2026-04-10,lunch,4,54,20.0,4.0,2026-04-11 04:00:00+03:00,5,4,1,15.0,4.0,10.0,8.0,3.8297084310253475,15.0,0.0,0.0,0.0,1.6666666666666667,5.0,1.2246467991473532e-16,-1.0,56.0,0.35714285714285715,medium,2.1353135313531353,2.313692209602312,2.9917355371900825,2.2193120273223412,0.28604169726316175,3.75776397515528,3.75776397515528,12.008264462809917,6.0,1,24.596921735136082,0.29449402056949925,0.2647262862728783,6.511451744687217,0.6499413648293898,11.690864977962422,0.0,6.511451744687217,,4.9042908553864315,6.511451744687217,-13.488548255312782,13.488548255312782,15.0
2026-02-07,lunch,4,9,25.0,4.0,2026-02-08 04:00:00+03:00,6,2,1,9.0,6.0,12.0,7.285714285714286,3.093772546815395,12.0,0.0,0.0,0.0,1.0862068965517242,-3.0,1.2246467991473532e-16,-1.0,62.0,0.4032258064516129,medium,8.026593305823017,5.120585258455439,11.845730027548209,5.455840016029125,0.2451649724663524,0.7006219172206735,0.9341625562942313,-2.8457300275482087,17.0,1,46.10405029067824,0.24904059749380195,0.2500507399397283,11.52835188940254,0.13081567505893463,16.002027635089682,0.0,11.52835188940254,,16.38007674010523,11.52835188940254,-13.47164811059746,13.47164811059746,15.0
2026-03-06,lunch,4,99,54.0,4.0,2026-03-07 04:00:00+03:00,5,3,1,28.0,39.0,38.0,36.142857142857146,5.398412465054494,42.0,0.0,0.0,0.0,0.7538461538461538,-10.0,1.2246467991473532e-16,-1.0,128.0,0.421875,mega,17.65933202357564,12.423628976413019,40.497252747252745,7.979484240247015,0.3282854062396855,0.6747434624296591,1.0121151936444885,-12.497252747252745,50.0,1,122.18767000977245,0.31571323962028636,0.32022119191547693,39.12708132790431,0.2784860152333806,48.821177208042606,0.0,39.12708132790431,45.01405851975648,44.8858584195918,40.566775600826176,-13.433224399173824,13.433224399173824,49.0
