location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error,peak_threshold
69,2026-02-27 04:00:00+03:00,mega,lunch,64.0,48.398910056946185,-15.601089943053815,15.601089943053815,38.0
10,2026-02-03 04:00:00+03:00,medium,lunch,34.0,18.49635534477131,-15.50364465522869,15.50364465522869,10.0
69,2026-02-23 06:00:00+03:00,mega,dinner,48.0,32.78887212625948,-15.211127873740523,15.211127873740523,38.0
16,2026-04-09 04:00:00+03:00,medium,lunch,18.0,2.8385867437156214,-15.161413256284378,15.161413256284378,10.0
69,2026-03-01 04:00:00+03:00,mega,lunch,43.0,58.081460263051845,15.081460263051845,15.081460263051845,38.0
54,2026-02-15 06:00:00+03:00,medium,dinner,22.0,6.927959806497055,-15.072040193502945,15.072040193502945,10.0
434,2026-03-08 03:00:00+03:00,medium,morning,23.0,7.9508717102788085,-15.049128289721192,15.049128289721192,10.0
16,2026-02-28 04:00:00+03:00,medium,lunch,18.0,2.9584289202935015,-15.041571079706499,15.041571079706499,10.0
69,2026-04-11 05:00:00+03:00,mega,afternoon,42.0,27.01256107881154,-14.98743892118846,14.98743892118846,38.0
69,2026-02-01 04:00:00+03:00,mega,lunch,48.0,62.98313693078628,14.98313693078628,14.98313693078628,38.0
69,2026-03-04 06:00:00+03:00,mega,dinner,49.0,34.05783693807391,-14.942163061926088,14.942163061926088,38.0
69,2026-03-04 04:00:00+03:00,mega,lunch,65.0,50.205412451945676,-14.794587548054324,14.794587548054324,38.0
128,2026-01-27 04:00:00+03:00,high,lunch,35.0,20.255537086850406,-14.744462913149594,14.744462913149594,25.0
126,2026-02-19 04:00:00+03:00,high,lunch,41.0,26.274238159814654,-14.725761840185346,14.725761840185346,25.0
54,2026-04-11 04:00:00+03:00,medium,lunch,20.0,5.367645834675887,-14.632354165324113,14.632354165324113,10.0
69,2026-02-21 04:00:00+03:00,mega,lunch,47.0,61.623068555937145,14.623068555937145,14.623068555937145,38.0
11,2026-01-25 00:00:00+03:00,medium,deep_night,22.0,7.425034176394172,-14.574965823605828,14.574965823605828,10.0
128,2026-02-15 06:00:00+03:00,high,dinner,29.0,14.709523344925904,-14.290476655074096,14.290476655074096,25.0
69,2026-04-05 04:00:00+03:00,mega,lunch,76.0,61.883904027500414,-14.116095972499586,14.116095972499586,38.0
16,2026-04-07 04:00:00+03:00,medium,lunch,18.0,3.903457412875281,-14.09654258712472,14.09654258712472,10.0
16,2026-04-10 04:00:00+03:00,medium,lunch,18.0,4.195584816900871,-13.80441518309913,13.80441518309913,10.0
69,2026-03-29 04:00:00+03:00,mega,lunch,50.0,63.71385364836084,13.713853648360839,13.713853648360839,38.0
128,2026-03-11 06:00:00+03:00,high,dinner,30.0,16.299699639987114,-13.700300360012886,13.700300360012886,25.0
69,2026-02-14 04:00:00+03:00,mega,lunch,78.0,64.31349991852333,-13.686500081476666,13.686500081476666,38.0
16,2026-04-06 04:00:00+03:00,medium,lunch,17.0,3.4186297956315688,-13.581370204368431,13.581370204368431,10.0
69,2026-04-06 05:00:00+03:00,mega,afternoon,43.0,29.43213818986671,-13.56786181013329,13.56786181013329,38.0
16,2026-02-12 06:00:00+03:00,medium,dinner,17.0,3.4786645014591233,-13.521335498540877,13.521335498540877,10.0
7,2026-03-07 04:00:00+03:00,mega,lunch,38.0,24.491451576728817,-13.508548423271183,13.508548423271183,38.0
35,2026-04-05 04:00:00+03:00,mega,lunch,46.0,32.50942286798925,-13.490577132010749,13.490577132010749,38.0
443,2026-03-03 04:00:00+03:00,low,lunch,20.0,6.659193285799042,-13.340806714200959,13.340806714200959,1.0
99,2026-03-07 04:00:00+03:00,mega,lunch,54.0,40.7286624906707,-13.2713375093293,13.2713375093293,38.0
16,2026-04-07 05:00:00+03:00,medium,afternoon,16.0,2.737480397631561,-13.262519602368439,13.262519602368439,10.0
16,2026-04-05 04:00:00+03:00,medium,lunch,18.0,4.73861281238947,-13.26138718761053,13.26138718761053,10.0
16,2026-04-12 04:00:00+03:00,medium,lunch,17.0,3.8173373589691564,-13.182662641030843,13.182662641030843,10.0
16,2026-02-10 06:00:00+03:00,medium,dinner,15.0,2.0420985195141124,-12.957901480485887,12.957901480485887,10.0
69,2026-04-12 04:00:00+03:00,mega,lunch,47.0,59.906770606346065,12.906770606346065,12.906770606346065,38.0
69,2026-02-16 06:00:00+03:00,mega,dinner,46.0,33.15516929321566,-12.844830706784343,12.844830706784343,38.0
16,2026-04-04 04:00:00+03:00,medium,lunch,17.0,4.194392712223284,-12.805607287776716,12.805607287776716,10.0
4,2026-03-06 04:00:00+03:00,high,lunch,42.0,29.316596105617883,-12.683403894382117,12.683403894382117,25.0
128,2026-04-08 06:00:00+03:00,high,dinner,28.0,15.33208011497088,-12.66791988502912,12.66791988502912,25.0
54,2026-02-07 05:00:00+03:00,medium,afternoon,18.0,5.401189597490456,-12.598810402509544,12.598810402509544,10.0
9,2026-02-08 04:00:00+03:00,high,lunch,25.0,12.410499769934283,-12.589500230065717,12.589500230065717,25.0
69,2026-03-15 04:00:00+03:00,mega,lunch,51.0,63.56165813564059,12.561658135640592,12.561658135640592,38.0
69,2026-02-11 06:00:00+03:00,mega,dinner,40.0,27.439323750987118,-12.560676249012882,12.560676249012882,38.0
2,2026-02-17 04:00:00+03:00,high,lunch,34.0,21.457867209304787,-12.542132790695213,12.542132790695213,25.0
69,2026-03-21 05:00:00+03:00,mega,afternoon,38.0,25.493935633436944,-12.506064366563056,12.506064366563056,38.0
142,2026-02-20 04:00:00+03:00,medium,lunch,25.0,12.517536106228487,-12.482463893771513,12.482463893771513,10.0
123,2026-04-09 04:00:00+03:00,high,lunch,43.0,30.526572380992143,-12.473427619007857,12.473427619007857,25.0
11,2026-02-23 00:00:00+03:00,medium,deep_night,31.0,18.532340530913615,-12.467659469086385,12.467659469086385,10.0
8,2026-01-26 04:00:00+03:00,mega,lunch,44.0,31.59222796440056,-12.40777203559944,12.40777203559944,38.0
11,2026-02-10 01:00:00+03:00,medium,opening,16.0,3.598190252543614,-12.401809747456387,12.401809747456387,10.0
47,2026-02-19 04:00:00+03:00,medium,lunch,19.0,6.6097083331878626,-12.390291666812137,12.390291666812137,10.0
54,2026-02-21 05:00:00+03:00,medium,afternoon,18.0,5.615126080645218,-12.384873919354781,12.384873919354781,10.0
54,2026-02-14 06:00:00+03:00,medium,dinner,19.0,6.66601195824248,-12.33398804175752,12.33398804175752,10.0
69,2026-02-16 05:00:00+03:00,mega,afternoon,41.0,28.68205374642963,-12.31794625357037,12.31794625357037,38.0
54,2026-02-09 06:00:00+03:00,medium,dinner,16.0,3.692865204984212,-12.307134795015788,12.307134795015788,10.0
21,2026-03-08 04:00:00+03:00,high,lunch,35.0,22.74787466209525,-12.25212533790475,12.25212533790475,25.0
123,2026-01-27 04:00:00+03:00,high,lunch,36.0,23.756763953783448,-12.243236046216552,12.243236046216552,25.0
69,2026-03-07 04:00:00+03:00,mega,lunch,73.0,60.78400333429618,-12.21599666570382,12.21599666570382,38.0
69,2026-03-08 03:00:00+03:00,mega,morning,42.0,29.787246815715942,-12.212753184284058,12.212753184284058,38.0
516,2026-04-11 04:00:00+03:00,low,lunch,3.0,15.195922394180805,12.195922394180805,12.195922394180805,1.0
16,2026-02-14 04:00:00+03:00,medium,lunch,17.0,4.949623554766318,-12.050376445233681,12.050376445233681,10.0
115,2026-02-04 04:00:00+03:00,high,lunch,33.0,20.957639597109555,-12.042360402890445,12.042360402890445,25.0
16,2026-03-09 04:00:00+03:00,medium,lunch,15.0,3.035093127028115,-11.964906872971884,11.964906872971884,10.0
69,2026-02-13 05:00:00+03:00,mega,afternoon,38.0,26.068483976415816,-11.931516023584184,11.931516023584184,38.0
54,2026-03-08 04:00:00+03:00,medium,lunch,15.0,3.1709383795050288,-11.829061620494972,11.829061620494972,10.0
54,2026-04-11 05:00:00+03:00,medium,afternoon,18.0,6.2157744453905845,-11.784225554609415,11.784225554609415,10.0
16,2026-02-12 04:00:00+03:00,medium,lunch,15.0,3.255853485904842,-11.744146514095158,11.744146514095158,10.0
16,2026-02-15 04:00:00+03:00,medium,lunch,15.0,3.2885388539113065,-11.711461146088693,11.711461146088693,10.0
16,2026-02-22 04:00:00+03:00,medium,lunch,15.0,3.3140762233257246,-11.685923776674276,11.685923776674276,10.0
33,2026-03-23 04:00:00+03:00,high,lunch,34.0,22.364256128003493,-11.635743871996507,11.635743871996507,25.0
99,2026-01-25 04:00:00+03:00,mega,lunch,52.0,40.3756384060966,-11.624361593903402,11.624361593903402,38.0
128,2026-02-12 06:00:00+03:00,high,dinner,28.0,16.38548170017221,-11.61451829982779,11.61451829982779,25.0
29,2026-01-31 04:00:00+03:00,mega,lunch,47.0,35.5041143737084,-11.495885626291603,11.495885626291603,38.0
54,2026-04-12 04:00:00+03:00,medium,lunch,17.0,5.555023120724593,-11.444976879275407,11.444976879275407,10.0
11,2026-03-22 00:00:00+03:00,medium,deep_night,14.0,25.372063217752665,11.372063217752665,11.372063217752665,10.0
16,2026-04-12 06:00:00+03:00,medium,dinner,15.0,3.6296982036447893,-11.37030179635521,11.37030179635521,10.0
11,2026-03-24 00:00:00+03:00,medium,deep_night,22.0,10.669508142533298,-11.330491857466702,11.330491857466702,10.0
69,2026-04-05 05:00:00+03:00,mega,afternoon,40.0,28.73853529870536,-11.261464701294639,11.261464701294639,38.0
99,2026-02-21 04:00:00+03:00,mega,lunch,55.0,43.819424070330754,-11.180575929669246,11.180575929669246,38.0
36,2026-04-11 04:00:00+03:00,medium,lunch,14.0,2.824322614133408,-11.175677385866592,11.175677385866592,10.0
54,2026-02-16 05:00:00+03:00,medium,afternoon,15.0,3.8258749921863022,-11.174125007813698,11.174125007813698,10.0
54,2026-02-21 06:00:00+03:00,medium,dinner,19.0,7.855646987807065,-11.144353012192935,11.144353012192935,10.0
54,2026-01-31 04:00:00+03:00,medium,lunch,14.0,2.920728509507381,-11.07927149049262,11.07927149049262,10.0
54,2026-04-10 04:00:00+03:00,medium,lunch,15.0,3.9662020235777415,-11.033797976422258,11.033797976422258,10.0
11,2026-01-26 01:00:00+03:00,medium,opening,22.0,10.993344656669235,-11.006655343330765,11.006655343330765,10.0
16,2026-03-15 04:00:00+03:00,medium,lunch,15.0,4.031542993282695,-10.968457006717305,10.968457006717305,10.0
54,2026-02-14 05:00:00+03:00,medium,afternoon,15.0,4.037225159762725,-10.962774840237275,10.962774840237275,10.0
69,2026-04-07 06:00:00+03:00,mega,dinner,40.0,29.04250319584016,-10.957496804159842,10.957496804159842,38.0
69,2026-03-06 06:00:00+03:00,mega,dinner,47.0,36.079459323200346,-10.920540676799654,10.920540676799654,38.0
101,2026-03-01 04:00:00+03:00,high,lunch,28.0,17.13292968507717,-10.867070314922831,10.867070314922831,25.0
99,2026-02-13 04:00:00+03:00,mega,lunch,54.0,43.14442181954678,-10.855578180453222,10.855578180453222,38.0
16,2026-03-21 04:00:00+03:00,medium,lunch,15.0,4.176791957741529,-10.823208042258472,10.823208042258472,10.0
35,2026-04-10 04:00:00+03:00,mega,lunch,41.0,30.195441559600162,-10.804558440399838,10.804558440399838,38.0
54,2026-02-15 04:00:00+03:00,medium,lunch,15.0,4.27974092755782,-10.720259072442179,10.720259072442179,10.0
434,2026-04-09 06:00:00+03:00,medium,dinner,23.0,12.29002548822388,-10.70997451177612,10.70997451177612,10.0
35,2026-02-13 04:00:00+03:00,mega,lunch,41.0,30.313604889753943,-10.686395110246057,10.686395110246057,38.0
99,2026-04-11 04:00:00+03:00,mega,lunch,56.0,45.37079284231774,-10.62920715768226,10.62920715768226,38.0
16,2026-04-02 04:00:00+03:00,medium,lunch,13.0,2.392428324831625,-10.607571675168375,10.607571675168375,10.0
4,2026-02-09 04:00:00+03:00,high,lunch,36.0,25.444581522886995,-10.555418477113005,10.555418477113005,25.0
35,2026-03-20 04:00:00+03:00,mega,lunch,39.0,28.473932594606854,-10.526067405393146,10.526067405393146,38.0
54,2026-02-04 04:00:00+03:00,medium,lunch,14.0,3.520453601302041,-10.47954639869796,10.47954639869796,10.0
5,2026-01-27 01:00:00+03:00,medium,opening,13.0,2.571839091907225,-10.428160908092774,10.428160908092774,10.0
4,2026-03-23 04:00:00+03:00,high,lunch,35.0,24.606893564428233,-10.393106435571767,10.393106435571767,25.0
10,2026-02-19 04:00:00+03:00,medium,lunch,30.0,19.632221860662856,-10.367778139337144,10.367778139337144,10.0
11,2026-03-05 00:00:00+03:00,medium,deep_night,27.0,16.72060429815004,-10.27939570184996,10.27939570184996,10.0
115,2026-02-16 04:00:00+03:00,high,lunch,30.0,19.76880321171069,-10.23119678828931,10.23119678828931,25.0
8,2026-04-08 04:00:00+03:00,mega,lunch,46.0,35.792054468704976,-10.207945531295024,10.207945531295024,38.0
516,2026-04-12 04:00:00+03:00,low,lunch,2.0,12.200014766842564,10.200014766842564,10.200014766842564,1.0
35,2026-04-01 04:00:00+03:00,mega,lunch,38.0,27.811672785161203,-10.188327214838797,10.188327214838797,38.0
1,2026-04-06 05:00:00+03:00,medium,afternoon,15.0,4.8578232744271865,-10.142176725572813,10.142176725572813,10.0
33,2026-03-04 04:00:00+03:00,high,lunch,32.0,21.86792175637575,-10.13207824362425,10.13207824362425,25.0
16,2026-03-24 04:00:00+03:00,medium,lunch,13.0,2.886642606734875,-10.113357393265126,10.113357393265126,10.0
434,2026-01-27 03:00:00+03:00,medium,morning,14.0,3.889070613387139,-10.110929386612861,10.110929386612861,10.0
69,2026-03-23 04:00:00+03:00,mega,lunch,38.0,48.0325257912923,10.0325257912923,10.0325257912923,38.0
11,2026-01-29 00:00:00+03:00,medium,deep_night,17.0,6.978226542306244,-10.021773457693756,10.021773457693756,10.0
54,2026-03-13 05:00:00+03:00,medium,afternoon,15.0,5.013689722775171,-9.98631027722483,9.98631027722483,10.0
16,2026-02-11 04:00:00+03:00,medium,lunch,13.0,3.0170126879723638,-9.982987312027635,9.982987312027635,10.0
11,2026-03-31 01:00:00+03:00,medium,opening,13.0,3.0297106997413836,-9.970289300258617,9.970289300258617,10.0
33,2026-02-12 04:00:00+03:00,high,lunch,32.0,22.037681955380286,-9.962318044619714,9.962318044619714,25.0
2,2026-04-02 04:00:00+03:00,high,lunch,30.0,20.0992115023421,-9.9007884976579,9.9007884976579,25.0
16,2026-02-09 05:00:00+03:00,medium,afternoon,11.0,1.1430640034470947,-9.856935996552906,9.856935996552906,10.0
54,2026-02-03 05:00:00+03:00,medium,afternoon,13.0,3.1461939677369117,-9.853806032263089,9.853806032263089,10.0
123,2026-03-23 04:00:00+03:00,high,lunch,35.0,25.177256797908356,-9.822743202091644,9.822743202091644,25.0
7,2026-02-19 04:00:00+03:00,mega,lunch,39.0,29.17795409344695,-9.82204590655305,9.82204590655305,38.0
11,2026-02-22 00:00:00+03:00,medium,deep_night,17.0,26.819450817003638,9.819450817003638,9.819450817003638,10.0
35,2026-02-28 04:00:00+03:00,mega,lunch,39.0,29.19870781208784,-9.80129218791216,9.80129218791216,38.0
10,2026-03-03 04:00:00+03:00,medium,lunch,10.0,19.800901951954653,9.800901951954653,9.800901951954653,10.0
54,2026-02-08 05:00:00+03:00,medium,afternoon,16.0,6.205124611776524,-9.794875388223476,9.794875388223476,10.0
11,2026-04-05 00:00:00+03:00,medium,deep_night,16.0,25.74763517299037,9.747635172990371,9.747635172990371,10.0
434,2026-03-06 04:00:00+03:00,medium,lunch,11.0,20.730066021028296,9.730066021028296,9.730066021028296,10.0
54,2026-04-04 06:00:00+03:00,medium,dinner,14.0,4.28922200335125,-9.710777996648751,9.710777996648751,10.0
16,2026-03-19 06:00:00+03:00,medium,dinner,12.0,2.3333694926747697,-9.66663050732523,9.66663050732523,10.0
128,2026-02-11 06:00:00+03:00,high,dinner,25.0,15.33576818368812,-9.66423181631188,9.66423181631188,25.0
434,2026-03-07 03:00:00+03:00,medium,morning,18.0,8.343810086283833,-9.656189913716167,9.656189913716167,10.0
2,2026-02-19 04:00:00+03:00,high,lunch,32.0,22.359336519101696,-9.640663480898304,9.640663480898304,25.0
33,2026-04-05 04:00:00+03:00,high,lunch,28.0,18.366735638747155,-9.633264361252845,9.633264361252845,25.0
479,2026-03-17 01:00:00+03:00,medium,opening,13.0,3.367609586281612,-9.632390413718388,9.632390413718388,10.0
434,2026-04-10 03:00:00+03:00,medium,morning,16.0,6.383770847555218,-9.616229152444781,9.616229152444781,10.0
69,2026-04-04 04:00:00+03:00,mega,lunch,70.0,60.388386959836936,-9.611613040163064,9.611613040163064,38.0
11,2026-03-28 00:00:00+03:00,medium,deep_night,13.0,22.577791324489244,9.577791324489244,9.577791324489244,10.0
123,2026-02-16 04:00:00+03:00,high,lunch,38.0,28.424614907982907,-9.575385092017093,9.575385092017093,25.0
16,2026-03-01 04:00:00+03:00,medium,lunch,13.0,3.47489545726806,-9.52510454273194,9.52510454273194,10.0
16,2026-03-28 04:00:00+03:00,medium,lunch,13.0,3.4864548736318284,-9.513545126368172,9.513545126368172,10.0
20,2026-03-08 03:00:00+03:00,medium,morning,16.0,6.509102655800186,-9.490897344199814,9.490897344199814,10.0
16,2026-02-19 05:00:00+03:00,medium,afternoon,11.0,1.5155060301322303,-9.48449396986777,9.48449396986777,10.0
16,2026-02-13 03:00:00+03:00,medium,morning,11.0,1.517776257598132,-9.482223742401867,9.482223742401867,10.0
16,2026-02-20 04:00:00+03:00,medium,lunch,12.0,2.5313971423199586,-9.468602857680041,9.468602857680041,10.0
434,2026-02-23 05:00:00+03:00,medium,afternoon,21.0,11.561059620357794,-9.438940379642206,9.438940379642206,10.0
54,2026-03-12 05:00:00+03:00,medium,afternoon,13.0,3.568232108901832,-9.431767891098168,9.431767891098168,10.0
69,2026-04-11 04:00:00+03:00,mega,lunch,53.0,62.340556038706886,9.340556038706886,9.340556038706886,38.0
479,2026-03-10 01:00:00+03:00,medium,opening,12.0,2.6736690983566427,-9.326330901643358,9.326330901643358,10.0
4,2026-04-09 04:00:00+03:00,high,lunch,38.0,28.69310545826039,-9.30689454173961,9.30689454173961,25.0
16,2026-04-10 06:00:00+03:00,medium,dinner,13.0,3.693393195512237,-9.306606804487764,9.306606804487764,10.0
69,2026-03-10 05:00:00+03:00,mega,afternoon,38.0,28.69618454675941,-9.303815453240588,9.303815453240588,38.0
443,2026-04-07 04:00:00+03:00,low,lunch,2.0,11.281803947487047,9.281803947487047,9.281803947487047,1.0
14,2026-04-10 04:00:00+03:00,high,lunch,26.0,16.734402087507664,-9.265597912492336,9.265597912492336,25.0
10,2026-03-06 04:00:00+03:00,medium,lunch,27.0,17.751529340190096,-9.248470659809904,9.248470659809904,10.0
10,2026-02-10 04:00:00+03:00,medium,lunch,28.0,18.759007114117587,-9.240992885882413,9.240992885882413,10.0
69,2026-01-31 04:00:00+03:00,mega,lunch,65.0,55.759064720190786,-9.240935279809214,9.240935279809214,38.0
69,2026-03-15 06:00:00+03:00,mega,dinner,41.0,31.79914586383483,-9.20085413616517,9.20085413616517,38.0
35,2026-03-21 04:00:00+03:00,mega,lunch,43.0,33.81442719361315,-9.185572806386851,9.185572806386851,38.0
123,2026-04-13 04:00:00+03:00,high,lunch,33.0,23.828680738553995,-9.171319261446005,9.171319261446005,25.0
54,2026-02-28 05:00:00+03:00,medium,afternoon,14.0,4.832568140105901,-9.167431859894098,9.167431859894098,10.0
54,2026-02-20 04:00:00+03:00,medium,lunch,15.0,5.833582916286778,-9.166417083713222,9.166417083713222,10.0
35,2026-02-27 04:00:00+03:00,mega,lunch,39.0,29.87080835483834,-9.129191645161661,9.129191645161661,38.0
69,2026-01-27 04:00:00+03:00,mega,lunch,49.0,39.899468540488094,-9.100531459511906,9.100531459511906,38.0
54,2026-02-13 04:00:00+03:00,medium,lunch,13.0,3.920508322264212,-9.079491677735788,9.079491677735788,10.0
54,2026-03-22 06:00:00+03:00,medium,dinner,12.0,2.9205849628733715,-9.079415037126628,9.079415037126628,10.0
16,2026-02-26 06:00:00+03:00,medium,dinner,11.0,1.9608652658049415,-9.03913473419506,9.03913473419506,10.0
101,2026-01-31 04:00:00+03:00,high,lunch,25.0,15.973206795945156,-9.026793204054844,9.026793204054844,25.0
54,2026-02-20 05:00:00+03:00,medium,afternoon,14.0,4.981997805930212,-9.018002194069787,9.018002194069787,10.0
16,2026-02-23 06:00:00+03:00,medium,dinner,11.0,1.9894278820777451,-9.010572117922255,9.010572117922255,10.0
69,2026-02-14 03:00:00+03:00,mega,morning,42.0,33.016123038059135,-8.983876961940865,8.983876961940865,38.0
36,2026-04-11 02:00:00+03:00,medium,early_morning,10.0,1.0190681120956322,-8.980931887904369,8.980931887904369,10.0
54,2026-02-23 04:00:00+03:00,medium,lunch,13.0,4.040437263124721,-8.959562736875279,8.959562736875279,10.0
11,2026-04-13 00:00:00+03:00,medium,deep_night,12.0,20.943089980503668,8.943089980503668,8.943089980503668,10.0
123,2026-02-18 04:00:00+03:00,high,lunch,40.0,31.081971315340457,-8.918028684659543,8.918028684659543,25.0
54,2026-03-16 06:00:00+03:00,medium,dinner,12.0,3.1043809553946953,-8.895619044605304,8.895619044605304,10.0
25,2026-03-19 04:00:00+03:00,medium,lunch,10.0,18.887054020145836,8.887054020145836,8.887054020145836,10.0
11,2026-02-08 00:00:00+03:00,medium,deep_night,17.0,25.835277497526935,8.835277497526935,8.835277497526935,10.0
54,2026-02-27 06:00:00+03:00,medium,dinner,12.0,3.174129029214251,-8.825870970785749,8.825870970785749,10.0
102,2026-02-14 06:00:00+03:00,medium,dinner,10.0,1.2222525581208812,-8.777747441879118,8.777747441879118,10.0
16,2026-03-19 04:00:00+03:00,medium,lunch,12.0,3.230995923029361,-8.769004076970639,8.769004076970639,10.0
434,2026-03-29 04:00:00+03:00,medium,lunch,10.0,18.70053509694075,8.700535096940751,8.700535096940751,10.0
16,2026-04-06 06:00:00+03:00,medium,dinner,12.0,3.30089971883881,-8.69910028116119,8.69910028116119,10.0
126,2026-02-24 04:00:00+03:00,high,lunch,31.0,22.325311863734072,-8.674688136265928,8.674688136265928,25.0
16,2026-03-12 05:00:00+03:00,medium,afternoon,10.0,1.3278467688780262,-8.672153231121975,8.672153231121975,10.0
115,2026-03-06 04:00:00+03:00,high,lunch,32.0,23.34014069355692,-8.659859306443082,8.659859306443082,25.0
25,2026-02-12 04:00:00+03:00,medium,lunch,25.0,16.344572877287554,-8.655427122712446,8.655427122712446,10.0
18,2026-01-29 05:00:00+03:00,medium,afternoon,14.0,5.34819286990217,-8.65180713009783,8.65180713009783,10.0
298,2026-02-14 06:00:00+03:00,medium,dinner,10.0,1.3768346174266375,-8.623165382573362,8.623165382573362,10.0
16,2026-03-18 04:00:00+03:00,medium,lunch,12.0,3.4183070186780298,-8.58169298132197,8.58169298132197,10.0
478,2026-02-14 06:00:00+03:00,low,dinner,13.0,4.432874406700993,-8.567125593299007,8.567125593299007,1.0
4,2026-04-10 04:00:00+03:00,high,lunch,38.0,29.436365561497997,-8.563634438502003,8.563634438502003,25.0
10,2026-01-27 05:00:00+03:00,medium,afternoon,15.0,6.4527871034235424,-8.547212896576458,8.547212896576458,10.0
54,2026-04-02 06:00:00+03:00,medium,dinner,12.0,3.4933315941839322,-8.506668405816068,8.506668405816068,10.0
434,2026-03-06 05:00:00+03:00,medium,afternoon,21.0,12.522798695208365,-8.477201304791635,8.477201304791635,10.0
99,2026-01-29 04:00:00+03:00,mega,lunch,41.0,32.52818665164276,-8.471813348357237,8.471813348357237,38.0
16,2026-02-10 04:00:00+03:00,medium,lunch,11.0,2.579080332129315,-8.420919667870685,8.420919667870685,10.0
11,2026-02-06 00:00:00+03:00,medium,deep_night,11.0,19.414550824832027,8.414550824832027,8.414550824832027,10.0
99,2026-03-20 04:00:00+03:00,mega,lunch,50.0,41.58605675301025,-8.413943246989753,8.413943246989753,38.0
25,2026-03-07 03:00:00+03:00,medium,morning,15.0,6.594044123797613,-8.405955876202388,8.405955876202388,10.0
479,2026-03-13 01:00:00+03:00,medium,opening,16.0,7.613995532073102,-8.386004467926899,8.386004467926899,10.0
16,2026-02-11 06:00:00+03:00,medium,dinner,11.0,2.629473555542625,-8.370526444457376,8.370526444457376,10.0
38,2026-02-22 06:00:00+03:00,medium,dinner,15.0,6.638403569694838,-8.361596430305163,8.361596430305163,10.0
16,2026-02-15 06:00:00+03:00,medium,dinner,11.0,2.6814707697824023,-8.318529230217598,8.318529230217598,10.0
16,2026-03-14 04:00:00+03:00,medium,lunch,12.0,3.696950482428187,-8.303049517571813,8.303049517571813,10.0
16,2026-02-14 03:00:00+03:00,medium,morning,10.0,1.7012356087291574,-8.298764391270844,8.298764391270844,10.0
16,2026-03-08 04:00:00+03:00,medium,lunch,12.0,3.7166638239999332,-8.283336176000066,8.283336176000066,10.0
54,2026-02-19 04:00:00+03:00,medium,lunch,12.0,3.7196551629917747,-8.280344837008226,8.280344837008226,10.0
29,2026-01-25 04:00:00+03:00,mega,lunch,44.0,35.72400930373363,-8.27599069626637,8.27599069626637,38.0
54,2026-02-08 06:00:00+03:00,medium,dinner,16.0,7.74080377962417,-8.25919622037583,8.25919622037583,10.0
69,2026-03-17 06:00:00+03:00,mega,dinner,42.0,33.74136888934999,-8.258631110650008,8.258631110650008,38.0
